hubspot_id,state,office_level,office_type,candidate_office,election_date,viability_score,general_election_result,general_votes_received,total_general_votes_cast
26916490040,New York,CITY,Mayor,New York City Mayor,2025-11-04,0.3800000000,Lost General,6290.0000000000,2055921.0000000000
31113971290,Illinois,CITY,City Council,Highland Park City Council,2025-04-01,1.1100000000,Lost General,352.0000000000,5404.0000000000
25113067661,Connecticut,CITY,Town Council,Darien Town Meeting Representative - District 1,2024-11-05,4.9900000000,Won General,703.0000000000,5478.0000000000
30017009765,New York,LOCAL,null,New Paltz Town Council,2025-11-04,1.9100000000,Won General,null,null
37989387934,Kansas,CITY,City Council,Nickerson City Council - Ward 3,2025-11-04,2.8400000000,Won General,null,null
22863735689,South Carolina,LOCAL,School Board,Rock Hill School Board - District 5,2024-11-05,3.5800000000,Lost General,null,null
31712104547,Massachusetts,CITY,Town Council,Stoughton Town Meeting Board - Precinct 3,2025-04-08,3.9400000000,Cannot Determine,null,null
37814234420,North Carolina,CITY,City Council,Kinston City Council,2025-11-04,3.6200000000,Lost General,null,null
23821367110,Pennsylvania,State,State House,State House,2024-11-05,null,Lost General,5904.0000000000,27801.0000000000
30148620038,Illinois,CITY,Town Council,Dupo Village Council,2025-04-01,3.6300000000,Lost General,134.0000000000,1039.0000000000
39191171466,Ohio,CITY,Town Council,Midvale Village Council,2025-11-04,1.4900000000,Lost General,null,null
36688209787,Iowa,LOCAL,School Board,Des Moines School Board - At Large,2025-11-04,4.1800000000,Won General,null,null
23932987314,Michigan,LOCAL,School Board,Potterville Public School Board,2024-11-05,5.0000000000,Won General,null,null
32030461313,Oregon,LOCAL,School Board,Silver Falls 4J School Board - Zone 2 (At Large),2025-05-20,2.4700000000,Won General,2314.0000000000,4525.0000000000
23087336458,Nebraska,STATE,State Senate,Nebraska State Senate - District 3,2024-11-05,0.0500000000,Lost General,7271.0000000000,14723.0000000000
23957590016,Tennessee,CITY,City Council,Ridgetop City Council,2024-11-05,2.3400000000,Won General,475.0000000000,1362.0000000000
36684476286,Alabama,CITY,City Council,Mobile City Council - District 4,2025-11-05,1.7200000000,Lost General,null,null
36416500059,Utah,CITY,City Council,Heber City Council,2025-11-04,1.3100000000,Lost General,null,null
39429005334,Ohio,LOCAL,School Board,Ridgemont School Board,2025-11-04,1.3300000000,Won General,null,null
31846041422,Pennsylvania,CITY,null,Bellefonte Borough Mayor,2025-11-04,0.3200000000,Not on Ballot,null,null
38332168256,Ohio,CITY,Town Council,Rock Creek Village Council,2025-11-04,1.4900000000,Won General,null,null
23794155264,Oregon,COUNTY,Sheriff,Polk County Sheriff,2024-11-05,1.3200000000,Lost General,9300.0000000000,29994.0000000000
31347228549,Texas,CITY,City Council,Belton City Council,2025-05-03,3.5000000000,Won General,447.0000000000,833.0000000000
31716581127,Missouri,LOCAL,School Board,Cabool R-4 School Board,2025-04-08,3.7200000000,Won General,216.0000000000,741.0000000000
39274372375,Florida,CITY,City Council,Miami Beach City Commission - Group 1,2025-11-04,1.6200000000,Lost General,1785.0000000000,14161.0000000000
31872698195,Texas,CITY,Mayor,Beaumont City Mayor,2025-05-03,1.8800000000,Runoff,5542.0000000000,13949.0000000000
25293273743,Arkansas,CITY,City Council,"Fayetteville City Council - Ward 1, Position 2",2024-11-05,3.4700000000,Lost General,2527.0000000000,6989.0000000000
22165663282,Washington,County,Utilities Commissioner,Utility Board,2024-11-05,null,Lost General,3724.0000000000,10328.0000000000
38285995172,North Carolina,CITY,City Council,Fayetteville City Council - District 7,2025-11-04,1.8400000000,Won General,1695.0000000000,2176.0000000000
22854369131,District Of Columbia,CITY,City Council,District of Columbia Advisory Neighborhood Commission - District 4D08,2024-11-05,0.5400000000,Won General,719.0000000000,742.0000000000
39457066347,New York,TOWNSHIP,Mayor,Woodbury Town Supervisor,2025-11-04,null,Won General,null,null
38406345569,Massachusetts,Local,School Board,Holyoke School Committee - District 4,2025-11-04,3.4100000000,Won General,null,null
43713221446,Pennsylvania,COUNTY,null,Lackawanna County Judicial Records Clerk,2025-11-04,null,Not on Ballot,null,null
22551271552,Kentucky,CITY,City Council,Mount Vernon City Council,2024-11-05,3.7600000000,Won General,548.0000000000,3715.0000000000
23481889400,New Jersey,LOCAL,School Board,Hammonton Town School Board,2024-11-05,4.6300000000,Won General,3644.0000000000,14991.0000000000
36385881697,Utah,CITY,City Council,Clinton City Council,2025-11-04,1.3100000000,Won General,null,null
32453675354,Texas,CITY,City Council,Encinal City Council - Place 4,2025-05-03,2.6200000000,Lost General,30.0000000000,713.0000000000
23400200543,Minnesota,CITY,City Council,Dodge Center City Council,2024-11-05,2.5700000000,Lost General,248.0000000000,1958.0000000000
20583127347,West Virginia,STATE,Judge,"West Virginia Circuit Court Judge - Circuit 13, Division 1",2024-05-14,1.6100000000,Lost General,2614.0000000000,10136.0000000000
35500132876,Connecticut,CITY,null,Norwalk City Council - District A,2025-11-04,0.5500000000,Not on Ballot,null,null
36293418874,Kansas,LOCAL,Other,Rolling Prairie Extension District Board,2025-11-04,2.4900000000,Won General,null,null
23959416683,Iowa,COUNTY,Utilities Commissioner,Cherokee County Agricultural Extension Council,2024-11-05,5.0000000000,Won General,3052.0000000000,13313.0000000000
22659087661,Illinois,LOCAL,null,Granite City 9 School Board,2025-04-01,2.2500000000,Lost General,0E-10,301.0000000000
22184038325,California,LOCAL,School Board,Saugus Union School Board - Area 3,2024-11-05,3.6000000000,Won General,5026.0000000000,8841.0000000000
34289124971,Maine,LOCAL,School Board,District 57 School Board - Alfred,2025-06-10,5.0000000000,Won General,null,null
38656376451,New Jersey,TOWNSHIP,Other,Burlington County: Lumberton Township Committee,2025-11-04,2.1300000000,Won General,null,null
23474473483,Oregon,CITY,City Council,West Linn City Council,2024-11-05,3.7500000000,Won General,9386.0000000000,20979.0000000000
39344349087,Ohio,TOWNSHIP,Town Council,Preble County: Gasper Township Trustee,2025-11-04,2.5900000000,Won General,null,null
29916872026,Florida,CITY,City Council,Lake Worth Beach City Commission - District 4,2025-03-11,2.6100000000,Runoff,272.0000000000,802.0000000000
38335744567,Massachusetts,LOCAL,Other,Taunton Municipal Lighting Plant Commission,2025-11-04,2.4900000000,Won General,null,null
22069265167,Washington,STATE,Judge,Washington State Supreme Court Justice - Position 2,2024-11-05,1.7000000000,Lost General,89429.0000000000,164816.0000000000
34502112310,Ohio,LOCAL,Town Council,Lake County: Perry Township Trustee,2025-11-04,3.0600000000,Won General,null,null
22290759199,Indiana,LOCAL,School Board,Huntington County School Board - District 1,2024-11-05,0.9800000000,Lost General,634.0000000000,2551.0000000000
42724414288,New Jersey,LOCAL,School Board,Fair Lawn Borough School Board,2025-11-04,2.7800000000,Won General,6540.0000000000,27252.0000000000
39111133850,Virginia,COUNTY,County Supervisor,Campbell County Board - Rustburg,2025-11-04,1.5900000000,Lost General,1157.0000000000,3703.0000000000
31898532453,Texas,CITY,City Council,Garden Ridge City Council - Place 2,2025-05-03,4.9900000000,Won General,null,null
37591339132,Ohio,CITY,City Council,Grove City Council - Ward 1,2025-11-04,0.7900000000,Lost General,759.0000000000,2180.0000000000
23458652769,Florida,CITY,City Council,Doral City Council - Seat 3,2024-11-05,1.5100000000,Won General,10411.0000000000,23307.0000000000
20215273072,Texas,LOCAL,School Board,Athens Independent School Board - Position 3,2024-05-04,3.6000000000,Won General,603.0000000000,1134.0000000000
40862197164,Michigan,CITY,City Council,Norton Shores City Council - At Large,2025-11-04,3.8800000000,Lost General,391.0000000000,2869.0000000000
25134883602,Virginia,LOCAL,School Board,Harrisonburg City School Board,2024-11-05,2.4900000000,Won General,6151.0000000000,25866.0000000000
32390981182,Oregon,LOCAL,Other,Neskowin Regional Sanitary Authority Board,2025-05-20,5.0000000000,Won General,null,null
33706693931,Ohio,CITY,Town Council,Sparta Village Council,2025-11-04,3.0700000000,Won General,null,null
29005856593,Mississippi,CITY,Mayor,Richland City Mayor,2025-06-03,0.9500000000,Lost General,353.0000000000,1153.0000000000
40818005113,Idaho,Local,Mayor,Soda Springs Mayor,2025-11-04,null,Won General,null,null
39220136625,Georgia,CITY,City Council,Waycross City Council - District 2,2025-11-04,1.6600000000,Won General,411.0000000000,489.0000000000
31467199579,Illinois,LOCAL,Town Council,Ford County: Peach Orchard Township Council,2025-04-01,5.0000000000,Won General,null,null
32459817582,Texas,LOCAL,School Board,Taylor Independent School Board - District 4,2025-05-03,5.0000000000,Won General,null,null
36951851068,Washington,Local,School Board,"Sunnyside School Director District No. 1 Director, District 1",2025-11-04,1.1700000000,Lost General,null,null
22536987555,Florida,CITY,Town Council,Palmetto Bay Village Council - Seat 2,2024-11-05,3.5700000000,Won General,7521.0000000000,13030.0000000000
37487775763,Pennsylvania,CITY,null,New Castle City Council,2025-11-04,0.5500000000,Won General,null,null
23654876008,California,LOCAL,School Board,Laguna Beach Unified School Board,2024-11-05,2.1300000000,Lost General,4135.0000000000,20434.0000000000
31652546343,Massachusetts,LOCAL,School Board,Freetown-Lakeville Regional School Committee - Freetown,2025-04-07,5.0000000000,Won General,null,null
29746017318,Florida,CITY,Town Council,Windermere Town Council,2025-03-11,3.2500000000,Won General,334.0000000000,1483.0000000000
21965912247,Indiana,LOCAL,School Board,South Bend School Board - At Large,2024-11-05,1.8000000000,Won General,13440.0000000000,75249.0000000000
37409908778,Virginia,COUNTY,County Supervisor,King George County Board - James Monroe,2025-11-04,1.5900000000,Won General,1596.0000000000,2955.0000000000
36061482042,Kansas,LOCAL,School Board,Fort Scott USD 234 School Board - Position 5,2025-11-04,3.1100000000,Won General,null,null
23625459035,Minnesota,LOCAL,School Board,Mora School Board,2024-11-05,1.9200000000,Lost General,1054.0000000000,10740.0000000000
22676904329,Michigan,CITY,Town Council,Armada Village Board,2024-11-05,4.3000000000,Won General,411.0000000000,1568.0000000000
38902831155,Kansas,CITY,Mayor,Geuda Springs City Mayor,2025-11-04,0.8000000000,Won General,null,null
28232246899,Illinois,CITY,City Council,Geneva City Council - Ward 4,2025-04-01,3.7200000000,Won General,780.0000000000,1068.0000000000
36503147654,Ohio,CITY,City Council,Wickliffe City Council - Ward 1,2025-11-04,0.8900000000,Lost General,null,null
30745638955,Pennsylvania,CITY,Mayor,Nanticoke City Mayor,2025-11-04,0.3200000000,Lost General,879.0000000000,2328.0000000000
40703706175,South Carolina,CITY,Town Council,Lyman Town Council,2025-11-04,2.2100000000,Lost General,211.0000000000,2252.0000000000
37966843212,New York,COUNTY,null,Hancock Town Supervisor / Delaware County Supervisor,2025-11-04,1.1100000000,Lost General,345.0000000000,735.0000000000
38616775350,Ohio,CITY,Town Council,East Canton Village Council,2025-11-04,3.0700000000,Won General,156.0000000000,861.0000000000
34499257410,Kansas,LOCAL,School Board,Hugoton USD 210 School Board,2025-11-04,1.6300000000,Lost General,null,null
36289357643,Kansas,CITY,City Council,Sabetha City Commission - Finance,2025-11-04,0.9600000000,Won General,null,null
39272409482,Ohio,TOWNSHIP,Town Council,Athens County: Waterloo Township Trustee,2025-11-04,1.5500000000,Won General,null,null
23614824250,Minnesota,CITY,Clerk/Treasurer,Hammond City Clerk/ Treasurer,2024-11-05,4.9900000000,Won General,45.0000000000,45.0000000000
37390106884,Kansas,CITY,City Council,Independence City Commission,2025-11-04,2.0300000000,Lost General,126.0000000000,1036.0000000000
31385611548,Wisconsin,LOCAL,Town Council,Dunn County: Eau Galle Town Board - Seat 2,2025-04-01,5.0000000000,Won General,null,null
33216889939,New York,LOCAL,School Board,Shenendehowa School Board,2025-05-20,5.0000000000,Won General,1651.0000000000,5145.0000000000
25079526685,South Carolina,County,Utilities Commissioner,Sumter County Soil and Water Commissioner ,2024-11-05,null,Won General,24258.0000000000,24488.0000000000
25187291458,Kentucky,CITY,City Council,Berea City Council,2024-11-05,4.1400000000,Lost General,1299.0000000000,35268.0000000000
40843963044,Iowa,LOCAL,School Board,Council Bluffs School Board,2025-11-04,4.1800000000,Won General,null,null
37673893805,North Carolina,CITY,City Council,Greenville City Council - District 3,2025-11-04,3.1900000000,Lost General,null,null
35994315880,Washington,LOCAL,Other,"Port of Edmonds Board - At Large, Position 4",2025-11-04,2.8600000000,Won General,null,null
39029487733,Michigan,CITY,City Council,Chelsea City Council,2025-11-04,2.4100000000,Lost General,null,null
31043271746,Illinois,LOCAL,School Board,Aurora West 129 School Board,2025-04-01,1.5200000000,Won General,3539.0000000000,20167.0000000000
37982522184,Washington,LOCAL,School Board,Spokane District 81 School Board - Position 3,2025-11-04,2.6700000000,Won General,null,null
42197841226,Kansas,CITY,City Council,Topeka City Council - District 3,2025-11-04,null,Lost General,364.0000000000,846.0000000000
37758291769,North Carolina,CITY,City Council,Fayetteville City Council - District 9,2025-11-04,1.6100000000,Lost General,null,null
23735635314,Iowa,LOCAL,Town Council,Chickasaw County: Deerfield Township Trustee,2024-11-05,3.8600000000,Won General,161.0000000000,302.0000000000
23625615118,California,COUNTY,School Board,Stanislaus County Board of Education - Area 4,2024-11-05,1.6700000000,Lost General,9466.0000000000,21679.0000000000
39269620123,New Mexico,CITY,Mayor,Albuquerque City Mayor,2025-11-04,0.4500000000,Lost General,null,null
22764295845,Kentucky,CITY,City Council,Carrollton City Council,2024-11-05,4.3700000000,Won General,577.0000000000,4481.0000000000
29906039633,Illinois,LOCAL,School Board,Alton 11 School Board,2025-04-01,3.8700000000,Won General,3618.0000000000,19527.0000000000
39702532776,Georgia,CITY,City Council,Rome City Commission - Ward 2,2025-11-04,2.1200000000,Won General,null,null
23115046718,Minnesota,CITY,City Council,Winthrop City Council,2024-11-05,3.8800000000,Won General,252.0000000000,1168.0000000000
23895119373,California,LOCAL,School Board,College of the Sequoias Community College Board - Ward 4,2024-11-05,2.5200000000,Won General,4322.0000000000,7209.0000000000
23628165769,Colorado,STATE,State House,Colorado House of Representatives - District 3,2024-11-05,0.1500000000,Lost General,0E-10,27140.0000000000
23309061482,California,CITY,City Council,Patterson City Council - District A,2024-11-05,3.5000000000,Lost General,413.0000000000,888.0000000000
28282342410,Illinois,LOCAL,School Board,College of Lake County 532 Trustee,2025-04-01,1.0800000000,Lost General,6726.0000000000,98367.0000000000
22799600245,California,CITY,City Council,Suisun City Council,2024-11-05,3.5700000000,Lost General,2470.0000000000,14030.0000000000
23543492498,Wyoming,LOCAL,School Board,Laramie County 2 School Board - Area C,2024-11-05,3.5300000000,Won General,2349.0000000000,2840.0000000000
36614340470,Utah,CITY,City Council,Providence City Council,2025-11-04,0.5600000000,Lost General,443.0000000000,1405.0000000000
37461312901,Alabama,CITY,null,Prattville City Council - District 4,2025-08-26,1.9300000000,Not on Ballot,null,null
35924241215,Ohio,CITY,null,North College Hill City Council,2025-11-04,1.6200000000,Lost General,527.0000000000,4727.0000000000
32130186802,Florida,CITY,null,Sweetwater City Council - Seat 1,2025-05-13,1.8200000000,Not on Ballot,null,null
23658217643,California,CITY,Clerk/Treasurer,Loomis Town Treasurer,2024-11-05,2.3600000000,Lost General,995.0000000000,2413.0000000000
35985760062,Kansas,LOCAL,School Board,"Wellsville USD 289 School Board - North, Position 5",2025-11-04,1.1500000000,Lost General,null,null
35453202013,Washington,LOCAL,Other,North Whidbey Park & Recreation District Board - Position 2,2025-11-04,2.7900000000,Won General,null,null
36395700355,North Carolina,CITY,Mayor,Harrisburg Town Mayor,2025-11-04,1.5900000000,Lost General,null,null
23052001196,California,LOCAL,Utilities Commissioner,Monterey Peninsula Airport District Board - District 1,2024-11-05,3.7400000000,Lost General,1404.0000000000,3790.0000000000
23542352500,Minnesota,CITY,City Council,Nevis City Council,2024-11-05,2.5700000000,Lost General,68.0000000000,340.0000000000
23214020942,Minnesota,LOCAL,School Board,Long Prairie-Grey Eagle School Board,2024-11-05,2.6900000000,Won General,2831.0000000000,12075.0000000000
35928882825,Washington,CITY,City Council,Fife City Council - Position 7,2025-11-04,0.9900000000,Won General,null,null
36334184763,Washington,CITY,City Council,Spokane Valley City Council - Position 1,2025-11-04,0.9900000000,Won General,null,null
36895922266,Alabama,CITY,City Council,Moundville City Council - District 1,2025-08-26,1.7200000000,Won General,null,null
25246784405,Wyoming,LOCAL,Other,Campbell County Conservation District Board - Rural,2024-11-05,4.9900000000,Won General,9765.0000000000,19573.0000000000
23252778315,Minnesota,LOCAL,School Board,Fergus Falls School Board,2024-11-05,3.5100000000,Won General,3817.0000000000,26237.0000000000
28670171228,California,CITY,City Council,Los Banos City Council,2025-11-07,null,Not on Ballot,null,null
38960080446,Minnesota,LOCAL,School Board,Wayzata School Board,2025-11-04,4.0600000000,Won General,null,null
23592100638,Illinois,CITY,Mayor,Consolidated Election Mayor of Glenwood,2025-04-01,3.6000000000,Won General,798.0000000000,1509.0000000000
30246749569,Florida,CITY,City Council,Fort Walton Beach City Council,2025-03-11,0.8800000000,Won General,697.0000000000,4067.0000000000
43140681806,Florida,CITY,null,Trenton City Commission - Seat 1,2025-12-16,null,Not on Ballot,null,null
36895469415,Kansas,LOCAL,Other,Abilene Hospital Board,2025-11-04,3.2200000000,Won General,null,null
36735657132,New York,COUNTY,null,Richmond Town Supervisor / Ontario County Supervisor,2025-11-04,1.1100000000,Lost General,null,null
32635431345,Pennsylvania,LOCAL,School Board,Greater Latrobe School Board,2025-11-04,1.4300000000,Lost General,null,null
22618681134,California,CITY,City Council,Garden Grove City Council - District 6,2024-11-05,2.4000000000,Lost General,2556.0000000000,5059.0000000000
30689500056,Illinois,LOCAL,School Board,Will County 92 School Board,2025-04-01,1.2600000000,Won General,610.0000000000,4761.0000000000
20413497347,Kentucky,CITY,City Council,Georgetown City Council,2024-11-05,2.3400000000,Won General,4774.0000000000,67487.0000000000
21569030268,Tennessee,CITY,City Council,Clarksville City Council - Ward 12,2024-11-05,1.6900000000,Lost General,1263.0000000000,4516.0000000000
32044392797,Oregon,LOCAL,School Board,West Linn-Wilsonville 3J School Board - Seat 1,2025-05-20,2.4700000000,Lost General,null,null
31405609121,Illinois,LOCAL,School Board,Kankakee 111 School Board,2025-04-01,3.8700000000,Won General,2132.0000000000,10480.0000000000
23407805000,Georgia,LOCAL,School Board,Richmond County School Board - District 1,2024-11-05,2.3800000000,Lost General,1608.0000000000,9536.0000000000
22327049326,Virginia,CITY,Town Council,Gordonsville Town Council,2024-11-05,4.2900000000,Won General,197.0000000000,387.0000000000
28841710467,Illinois,LOCAL,Utilities Commissioner,Farmersville-Waggoner Library District Board,2025-04-01,4.9900000000,Won General,null,null
23848968312,Utah,LOCAL,School Board,Murray School Board - District 1,2024-11-05,2.8400000000,Won General,1685.0000000000,2241.0000000000
39191530647,Massachusetts,CITY,City Council,Salem City Council - Ward 2,2025-11-04,null,Won General,null,null
32322500234,Oregon,LOCAL,Other,Row River Valley Water District Board - Position 2,2025-05-20,4.9900000000,Won General,null,null
33372827467,New York,LOCAL,Town Council,Greenport Town Council,2025-11-04,4.9800000000,Won General,null,null
22747071671,Georgia,Local,City Council,"Douglas City Commissioner, Ward 2 ",2024-11-05,null,Lost General,161.0000000000,586.0000000000
42054096289,Colorado,LOCAL,School Board,Brighton 27J School Board - District 2,2025-11-04,1.4100000000,Lost General,null,null
36056435808,Kansas,LOCAL,School Board,Cimarron-Ensign USD 102 School Board,2025-11-04,1.5300000000,Lost General,157.0000000000,893.0000000000
31378095892,Wisconsin,LOCAL,City Council,Marinette County: Pembine Town Chair,2025-04-01,5.0000000000,Won General,null,null
22645635488,Michigan,LOCAL,School Board,Byron Area School Board,2024-11-05,5.0000000000,Won General,608.0000000000,1776.0000000000
31389803151,Montana,LOCAL,School Board,Fairview School Board,2025-05-06,2.0700000000,Lost General,53.0000000000,469.0000000000
31851527747,South Carolina,CITY,null,Ehrhardt Town Council,2025-11-04,2.8900000000,Not on Ballot,null,null
30344767337,Illinois,LOCAL,School Board,Mount Prospect 57 School Board,2025-04-01,1.9300000000,Lost General,1203.0000000000,11582.0000000000
39522630294,Ohio,LOCAL,School Board,Gibsonburg Exempted Village School Board,2025-11-04,null,Lost General,null,null
31206518041,Illinois,LOCAL,School Board,La Harpe Community School District 347 School Board,2025-04-01,2.6900000000,Won General,294.0000000000,1452.0000000000
23553513278,Michigan,CITY,City Council,Auburn City Council,2024-11-05,2.5700000000,Won General,497.0000000000,2141.0000000000
23405015381,California,LOCAL,School Board,Culver City Unified School Board,2024-11-05,2.5800000000,Won General,9848.0000000000,26642.0000000000
25239949581,California,LOCAL,Other,Rainbow Community Planning Area Board,2024-11-05,4.9900000000,Won General,null,null
41006437216,Massachusetts,CITY,City Council,Everett City Council - At Large,2025-11-04,3.5800000000,Won General,null,null
22749011970,Minnesota,CITY,City Council,Cannon Falls City Council - At Large,2024-11-05,2.4100000000,Lost General,703.0000000000,3392.0000000000
36447809338,Alabama,CITY,City Council,Selma City Council - District 5,2025-08-26,1.7200000000,Won General,null,null
25181351221,Michigan,CITY,Town Council,Marcellus Village Board,2024-11-05,5.0000000000,Won General,217.0000000000,578.0000000000
38791424038,Ohio,TOWNSHIP,Town Council,Hocking County: Starr Township Trustee,2025-11-04,1.4900000000,Lost General,null,null
31295250455,Illinois,Local,Other,Trustee,2025-04-01,1.9500000000,Won General,1313.0000000000,2370.0000000000
38952900175,Ohio,TOWNSHIP,Town Council,Portage County: Randolph Township Trustee,2025-11-04,3.0700000000,Won General,null,null
40331835555,Massachusetts,CITY,City Council,Chelsea City Council - At Large,2025-11-04,null,Lost General,593.0000000000,4510.0000000000
30427451723,Alabama,CITY,City Council,Rainbow City Council - Place 5,2025-08-26,1.9300000000,Not on Ballot,null,null
39111132050,Ohio,TOWNSHIP,Town Council,Pike County: Scioto Township Trustee,2025-11-04,1.4900000000,Lost General,null,null
21850364068,Florida,LOCAL,Utilities Commissioner,Pasco County Mosquito Control District Board - Seat 1,2024-11-05,1.2900000000,Lost General,84323.0000000000,254315.0000000000
23619769157,Florida,LOCAL,Other,Lake Lucie Community Development District Board - Seat 1,2024-11-05,5.0000000000,Won General,null,null
23575010320,Minnesota,CITY,Mayor,Hokah City Mayor,2024-11-05,5.0000000000,Won General,265.0000000000,278.0000000000
38866131491,North Carolina,CITY,Town Council,Mint Hill Town Council,2025-11-04,null,Lost General,null,null
37124942170,Washington,LOCAL,Other,Whatcom Cemetery District 9 Board - Position 3,2025-11-04,2.5300000000,Won General,null,null
35986597012,Kansas,CITY,Mayor,Walton City Council,2025-11-04,0.8000000000,Won General,null,null
39589541287,Texas,CITY,City Council,Cibolo City Council - District 3,2025-11-04,1.8300000000,Lost General,null,null
41662869268,Kansas,LOCAL,School Board,Chanute USD 413 School Board,2025-11-04,1.5300000000,Lost General,546.0000000000,3064.0000000000
38521795763,Ohio,CITY,City Council,Shaker Heights City Council,2025-11-04,2.6000000000,Won General,null,null
40839019366,Idaho,Local,Other,Fire Sub ,2025-11-04,null,Won General,null,null
28131592606,Illinois,LOCAL,School Board,Elmhurst Community Unit School Board 205,2025-04-01,2.6900000000,Lost General,2168.0000000000,23529.0000000000
37446986565,North Carolina,CITY,Town Council,Mint Hill Town Council,2025-11-04,2.5300000000,Lost General,2098.0000000000,10462.0000000000
20749009526,Georgia,LOCAL,School Board,Gwinnett County School Board - District 3,2024-11-05,2.3800000000,Lost General,2632.0000000000,6713.0000000000
42123356004,Ohio,LOCAL,School Board,Warren City School Board,2025-11-04,1.3300000000,Won General,null,null
31769187947,null,CITY,Mayor,Mayor,2025-04-08,3.3000000000,Lost General,711.0000000000,1751.0000000000
36555242261,Utah,CITY,Mayor,Kearns City Mayor,2025-11-04,null,Lost General,null,null
23737306180,California,CITY,City Council,Woodlake City Council,2024-11-05,2.4800000000,Lost General,null,null
25289729889,Mississippi,COUNTY,Other,Jones County Election Commission - District 1,2024-11-05,4.9900000000,Won General,null,null
31506201724,South Dakota,CITY,City Council,Dell Rapids City Council - Ward 4,2025-04-08,1.4300000000,Won General,62.0000000000,279.0000000000
35252196873,Washington,CITY,Town Council,Yacolt Town Council - Position 2,2025-11-04,2.8700000000,Won General,null,null
31720315459,Colorado,LOCAL,Utilities Commissioner,Canon City Area Recreation and Park District,2025-05-06,1.6700000000,Lost General,172.0000000000,2448.0000000000
25132515410,New Jersey,CITY,School Board,Cherry Hill Board of Education,2024-11-05,null,Lost General,7376.0000000000,83653.0000000000
38872964653,Ohio,TOWNSHIP,Town Council,Madison County: Deer Creek Township Trustee,2025-11-04,3.0700000000,Lost General,null,null
39433601091,Ohio,LOCAL,School Board,Independence Local School District Board,2025-11-04,null,Lost General,null,null
36907175223,Utah,Local,City Council,Bluff City Council,2025-11-04,1.3100000000,Won General,null,null
22761997150,Minnesota,CITY,Mayor,Cologne City Mayor,2024-11-05,3.2600000000,Won General,912.0000000000,1239.0000000000
31015955757,Ohio,CITY,Town Council,Oakwood Village Council - Ward 5,2025-11-04,1.1600000000,Lost General,62.0000000000,149.0000000000
25025460402,Texas,Local,City Council,City Council district 5,2024-11-05,null,Lost General,3578.0000000000,17866.0000000000
22245913700,North Carolina,CITY,City Council,New London Commissioner - At Large,2024-11-05,null,Won General,255.0000000000,768.0000000000
39697640604,Ohio,TOWNSHIP,Town Council,Franklin County: Blendon Township Trustee,2025-11-04,null,Lost General,null,null
36617150243,Michigan,CITY,City Council,Romulus City Council,2025-11-04,2.4100000000,Lost General,1163.0000000000,20153.0000000000
22887521457,California,LOCAL,School Board,Citrus College Board of Trustee,2024-11-05,null,Lost General,5045.0000000000,14694.0000000000
21496271915,Florida,STATE,State House,Florida House of Representatives - District 2,2024-11-05,0.2100000000,Lost General,6589.0000000000,94203.0000000000
32582486680,Oregon,LOCAL,Other,Lebanon Aquatic District Board - Position 4,2025-05-20,5.0000000000,Won General,null,null
20849553043,Arizona,CITY,Mayor,Phoenix City Mayor,2024-11-05,1.4600000000,Lost General,177803.0000000000,302989.0000000000
32567748449,Texas,CITY,Mayor,Bloomington City Mayor,2025-05-03,4.9900000000,Won General,null,null
32117109786,Texas,CITY,City Council,Godley City Council,2025-11-04,2.4000000000,Lost General,null,null
32141393720,Texas,CITY,City Council,New Boston City Council - Place 1,2025-05-03,1.5000000000,Lost General,129.0000000000,265.0000000000
23246152999,California,LOCAL,School Board,Galt Joint Union Elementary School Board,2024-11-05,5.0000000000,Won General,null,null
36793587232,Washington,LOCAL,School Board,Lakewood District 306 School Board - District 1,2025-11-04,2.6700000000,Won General,null,null
37315267708,Michigan,CITY,City Council,St. Joseph City Commission,2025-11-04,3.8800000000,Won General,1241.0000000000,6875.0000000000
39266974324,Kansas,LOCAL,null,"Andover USD 385 School Board - District 1, Position 4",2025-11-04,null,Not on Ballot,null,null
36155041341,Alabama,CITY,City Council,Clay City Council - Place 1,2025-08-26,2.3100000000,Lost General,null,null
39103795109,Ohio,Local,School Board,Hamilton Local School Board,2025-11-04,1.3300000000,Lost General,null,null
40650543657,Minnesota,LOCAL,School Board,Rosemount-Apple Valley-Eagan School Board,2025-11-04,2.6800000000,Lost General,5727.0000000000,42828.0000000000
38766011284,Ohio,TOWNSHIP,Town Council,Huron County: New Haven Township Trustee,2025-11-04,1.4900000000,Won General,null,null
22752397591,Vermont,STATE,State House,State House,2024-11-05,null,Won General,2183.0000000000,4737.0000000000
33608866851,Alabama,null,Mayor,mayor of East Brewton ,2025-08-26,1.4800000000,Lost General,76.0000000000,442.0000000000
34935240522,Colorado,CITY,City Council,Greenwood Village City Council - District 4,2025-11-04,4.9900000000,Won General,478.0000000000,1389.0000000000
28008747338,Illinois,CITY,City Council,Geneva City Council - Ward 1,2025-04-01,1.9100000000,Lost General,109.0000000000,881.0000000000
36258167569,Kansas,LOCAL,School Board,Kansas City USD 500 School Board,2025-11-04,3.1100000000,Lost General,null,null
40248429458,South Carolina,CITY,City Council,Walhalla City Council,2025-11-04,3.3500000000,Lost General,118.0000000000,1198.0000000000
36767570082,New York,TOWNSHIP,null,Elbridge Town Council,2025-11-04,1.9100000000,Won General,null,null
