hubspot_id,state,office_level,office_type,candidate_office,election_date,viability_score,general_election_result,general_votes_received,total_general_votes_cast
39621340961,Idaho,CITY,City Council,Greenleaf City Council - Seat 3,2025-11-04,0.9700000000,Lost General,null,null
36897871374,Alabama,CITY,City Council,Leeds City Council - District 5,2025-08-26,3.4200000000,Lost General,198.0000000000,476.0000000000
37665375643,Massachusetts,CITY,Other,Methuen Town City Housing Authority Board,2025-11-04,3.7000000000,Won General,null,null
42177068288,Iowa,LOCAL,School Board,Eldora-New Providence School Board - District 4,2025-11-04,2.4000000000,Won General,null,null
22267053087,North Carolina,LOCAL,Utilities Commissioner,Cumberland Soil and Water Conservation District Board,2024-11-05,1.9800000000,Lost General,36072.0000000000,112494.0000000000
38680678930,Kansas,CITY,City Council,Mount Hope City Council,2025-11-04,1.3000000000,Lost General,null,null
39283096638,Georgia,LOCAL,School Board,Marietta City School Board - Ward 3,2025-11-04,1.9100000000,Lost General,null,null
37763861868,North Carolina,CITY,City Council,Fayetteville City Council - District 4,2025-11-04,3.1900000000,Lost General,null,null
35833823898,Washington,CITY,Mayor,Okanogan City Mayor,2025-11-04,2.1200000000,Won General,null,null
31371336466,Wisconsin,LOCAL,Town Council,Sawyer County: Weirgor Town Board,2025-04-01,5.0000000000,Won General,null,null
34163652983,Ohio,LOCAL,Town Council,Jackson County: Jackson Township Trustee,2025-11-04,3.0600000000,Won General,161.0000000000,530.0000000000
21296288432,New Jersey,LOCAL,Town Council,Essex County: West Orange Township Council,2024-11-05,3.1800000000,Not on Ballot,0E-10,44510.0000000000
22643070330,District Of Columbia,CITY,City Council,District of Columbia Advisory Neighborhood Commission - District 5F03,2024-11-05,4.9600000000,Won General,831.0000000000,865.0000000000
36898818470,Utah,CITY,City Council,Blanding City Council,2025-11-04,2.8500000000,Lost General,null,null
39191530800,Georgia,Local,City Council,Odum City Council Member,2025-11-03,2.1100000000,Won General,null,null
21636137756,Oregon,CITY,City Council,Portland City Commission - Position 4,2024-11-05,null,Not on Ballot,null,18746.0000000000
40334930188,Washington,CITY,Judge,Federal Way City Municipal Court Judge - Position 2,2025-11-04,0.9500000000,Lost General,null,null
22306511917,Michigan,LOCAL,School Board,Clio Area School Board,2024-11-05,4.2300000000,Won General,4599.0000000000,23523.0000000000
23022674352,Michigan,LOCAL,School Board,Hamtramck School Board,2024-11-05,1.9300000000,Won General,1735.0000000000,9093.0000000000
38964863919,North Carolina,CITY,Town Council,Cedar Point Town Council,2025-11-04,2.5300000000,Lost General,117.0000000000,895.0000000000
28922339399,Florida,CITY,City Council,New Port Richey City Council,2025-04-08,1.0800000000,Won General,162.0000000000,468.0000000000
38087416361,Alabama,CITY,Mayor,Piedmont City Mayor,2025-08-26,1.4800000000,Won General,null,null
34741755174,Colorado,LOCAL,School Board,Widefield District 3 School Board,2025-11-04,1.9800000000,Not on Ballot,null,null
38127891039,Pennsylvania,TOWNSHIP,null,Westmoreland County: North Huntingdon Township Collector,2025-11-04,0.4100000000,Not on Ballot,null,null
32057906486,Massachusetts,CITY,City Council,Select Board,2025-05-13,2.4400000000,Not on Ballot,null,null
23588430921,Michigan,LOCAL,School Board,Montrose Community School Board,2024-11-05,3.7300000000,Won General,null,null
37659928634,Alabama,CITY,City Council,Southside City Council - Place 1,2025-08-26,3.3100000000,Won General,null,null
38745369393,Ohio,CITY,City Council,North College Hill City Council President,2025-11-04,0.8200000000,Won General,null,null
23309754230,Massachusetts,FEDERAL,Congressional,U.S. House of Representatives - Massachusetts 7th Congressional District,2024-11-05,0.0400000000,Lost General,null,null
31956287806,Massachusetts,CITY,City Council,Quincy City Council - Ward 3,2025-11-04,1.5700000000,Lost General,null,null
37911864839,Ohio,LOCAL,School Board,Logan-Hocking Local School Board,2025-11-04,1.3300000000,Won General,null,null
38872652131,Michigan,CITY,City Council,Lowell City Council,2025-11-04,2.4100000000,Won General,null,null
23761642003,Iowa,LOCAL,Town Council,Monona County: Soldier Township Trustee,2024-11-05,4.9900000000,Won General,59.0000000000,59.0000000000
22205772306,Washington,COUNTY,Other,Charter Review Commisioner,2024-11-05,null,Won General,8037.0000000000,60887.0000000000
23840441467,New Jersey,LOCAL,School Board,Vineland City School Board,2024-11-05,3.7900000000,Won General,10517.0000000000,48620.0000000000
42359235093,Ohio,LOCAL,School Board,Madison Local School Board (Lake County),2025-11-04,null,Not on Ballot,null,null
37658224976,North Carolina,CITY,City Council,Jacksonville City Council - Ward 1,2025-11-04,1.6100000000,Won General,null,null
38836635531,Ohio,CITY,null,Tallmadge City Council - At Large,2025-11-04,null,Lost General,null,null
21806476561,District Of Columbia,COUNTY,County Supervisor,District of Columbia Council - Ward 2,2024-11-05,0.6100000000,Lost General,923.0000000000,3647.0000000000
34668476561,Texas,LOCAL,School Board,Allamoore Independent School Board (Culberson County),2025-05-03,2.5800000000,Cannot Determine,null,null
38750569793,Ohio,TOWNSHIP,Town Council,Henry County: Damascus Township Trustee,2025-11-04,3.0700000000,Won General,null,null
39282291868,Georgia,LOCAL,School Board,Atlanta City School Board - District 6,2025-11-04,1.9100000000,Lost General,2152.0000000000,15524.0000000000
31042609819,Illinois,LOCAL,Utilities Commissioner,North Aurora Village Library Board,2025-04-01,1.5800000000,Lost General,4569.0000000000,25488.0000000000
39357695402,Ohio,TOWNSHIP,Town Council,Union County: Washington Township Trustee,2025-11-04,3.0700000000,Won General,null,null
38846647478,Ohio,CITY,Town Council,Mingo Junction Village Council,2025-11-04,1.4900000000,Lost General,null,null
33466242900,Idaho,LOCAL,Other,Eagle Sewer Board,2025-05-20,0.1900000000,Lost General,578.0000000000,2908.0000000000
39554492827,Iowa,LOCAL,School Board,Iowa City Community School Board,2025-11-04,4.1800000000,Won General,10951.0000000000,41257.0000000000
25002042890,Kentucky,CITY,City Council,Elkton City Council,2024-11-05,2.9300000000,Won General,550.0000000000,3313.0000000000
32215065940,Oregon,LOCAL,School Board,Neah-Kah-Nie 56 School Board - District 1,2025-05-20,4.9900000000,Won General,1334.0000000000,1351.0000000000
33364878683,Oregon,LOCAL,School Board,Camas Valley 21J School Board - Seat 1,2025-05-20,4.9900000000,Won General,102.0000000000,102.0000000000
31750400309,Missouri,CITY,City Council,Bolivar City Council - Ward 3,2025-04-08,3.4900000000,Won General,null,null
31914345235,Texas,LOCAL,School Board,Troy Independent School Board,2025-05-03,2.4300000000,Won General,133.0000000000,301.0000000000
22193860458,New Jersey,LOCAL,School Board,Cherry Hill Township School Board,2024-11-05,1.6500000000,Lost General,10057.0000000000,84000.0000000000
36497207319,Alabama,CITY,City Council,Springville City Council - District 7,2025-08-26,1.7200000000,Won General,null,null
31834455857,Missouri,CITY,City Council,Salem City Council - West Ward,2025-04-08,1.9100000000,Lost General,null,245.0000000000
23727702676,Oregon,COUNTY,Clerk/Treasurer,Wasco County Treasurer,2024-11-05,5.0000000000,Won General,7258.0000000000,7366.0000000000
38758364332,Ohio,TOWNSHIP,Town Council,Clermont County: Batavia Township Trustee,2025-11-04,1.5500000000,Lost General,null,null
41519029835,Georgia,CITY,City Council,"Tucker City Council - District 1, Position 1",2025-11-04,1.6600000000,Lost General,null,null
35849671076,Washington,CITY,City Council,Shoreline City Council - Position 1,2025-11-04,0.9900000000,Lost General,null,null
39732906925,South Carolina,CITY,City Council,Charleston City Council - District 4,2025-11-04,3.3500000000,Lost General,495.0000000000,1360.0000000000
39216805673,Massachusetts,LOCAL,City Council,Lawrence School Committee,2025-11-04,null,Won General,null,null
39216805673,Massachusetts,LOCAL,City Council,Lawrence School Committee,2025-11-04,null,Won General,null,null
23760913730,Florida,Local,Utilities Commissioner,fire board,2024-11-05,null,Won General,null,null
38339144282,Ohio,TOWNSHIP,Town Council,Portage County: Rootstown Township Trustee,2025-11-04,3.0700000000,Won General,null,null
41091312541,South Carolina,CITY,Town Council,Lyman Town Council,2025-11-04,2.2100000000,Lost General,77.0000000000,2252.0000000000
37328535205,North Carolina,CITY,Town Council,North Topsail Beach Town Council,2025-11-04,2.5300000000,Lost General,null,null
36052331023,Washington,CITY,Town Council,Steilacoom Town Council - Position 2,2025-11-04,1.3200000000,Lost General,null,null
23808994586,Indiana,LOCAL,School Board,Avon School Board,2024-11-05,4.3500000000,Won General,10399.0000000000,43095.0000000000
25083524517,New Jersey,LOCAL,School Board,Ringwood Borough School Board,2024-11-05,4.9900000000,Won General,3794.0000000000,11219.0000000000
40098358019,South Carolina,CITY,Town Council,Mount Pleasant Town Council,2025-11-04,2.2100000000,Won General,6010.0000000000,52833.0000000000
23509528086,Minnesota,LOCAL,Town Council,St. Louis County: Fredenberg Township Supervisor - Seat D,2024-11-05,2.3900000000,Lost General,466.0000000000,956.0000000000
28650660015,Illinois,CITY,Town Council,Roselle Village Board,2025-04-01,4.3800000000,Won General,1784.0000000000,6452.0000000000
30720876435,Wisconsin,CITY,City Council,Madison City Council - District 4,2025-04-01,3.6500000000,Won General,1796.0000000000,3451.0000000000
23446990774,Florida,LOCAL,Other,Meadow Pointe Community Development District Board - Seat 4,2024-11-05,2.2700000000,Lost General,559.0000000000,1884.0000000000
23239076637,Oregon,Local,Utilities Commissioner,Interlachen Water People's Utility District Board - Subdistrict 3,2024-11-05,null,Won General,56.0000000000,56.0000000000
20954685299,North Dakota,CITY,City Council,Williston City Commission,2024-11-05,1.5800000000,Lost General,733.0000000000,3737.0000000000
35624081675,Kansas,LOCAL,School Board,Salina USD 305 School Board,2025-11-04,1.5300000000,Won General,null,null
21777983833,California,CITY,City Council,Bakersfield City Council - Ward 6,2024-11-05,1.2800000000,Lost General,1980.0000000000,6924.0000000000
34907306620,Washington,LOCAL,School Board,Washtucna District 109 School Board - Position 5,2025-11-04,2.6700000000,Won General,null,null
43447731280,Ohio,CITY,null,Mason City Council,2025-11-04,1.1300000000,Won General,3261.0000000000,20915.0000000000
25187280527,Minnesota,LOCAL,School Board,Pine Island School Board,2024-11-05,5.0000000000,Won General,2300.0000000000,7205.0000000000
35454288255,Utah,CITY,City Council,Sunset City Council,2025-11-04,1.4400000000,Won General,null,null
33143906997,Oregon,LOCAL,Other,Myrtle Creek Rural Fire Protection District Board - Position 1,2025-05-20,2.1400000000,Won General,null,null
31290564204,Wisconsin,LOCAL,Town Council,Douglas County: Bennett Town Board - Seat 1,2025-04-01,5.0000000000,Won General,null,null
37509141026,North Carolina,CITY,null,Greensboro City Council - District 2,2025-11-04,1.8100000000,Lost General,null,null
35849207860,North Carolina,CITY,Town Council,Ayden Town Council - Ward 3,2025-11-04,2.2100000000,Lost General,null,null
20998958166,North Dakota,LOCAL,School Board,Thompson 61 School Board,2024-06-11,1.0800000000,Lost General,2339.0000000000,17213.0000000000
30268905379,Texas,CITY,City Council,Dallas City Council - District 2,2025-05-03,2.4000000000,Lost General,232.0000000000,2305.0000000000
36953073544,Florida,CITY,City Council,Miami Beach City Commission - Group 1,2025-11-04,1.8200000000,Runoff,null,null
31128487751,Illinois,Local,School Board,"United Community Unit School District 304, At-large",2025-04-01,3.5200000000,Lost General,563.0000000000,3762.0000000000
37755232404,Kansas,LOCAL,School Board,"Baldwin City USD 348 School Board - District 2, Position 5",2025-11-04,1.1500000000,Won General,null,null
37240977293,Alabama,CITY,Mayor,Springville City Mayor,2025-08-26,1.7100000000,Lost General,null,null
22087202961,Minnesota,COUNTY,County Supervisor,Beltrami County Commission - District 2,2024-11-05,2.3400000000,Won General,2769.0000000000,4599.0000000000
32197142807,Texas,CITY,null,Fort Worth City Council - District 4,2025-05-03,3.4200000000,Lost General,null,null
31489048963,Massachusetts,CITY,Other,Burlington Town Moderator,2025-04-05,4.9900000000,Won General,null,null
38958286759,Virginia,COUNTY,County Supervisor,Isle of Wight County Board - District 3,2025-11-04,null,Won General,null,null
30382450070,Texas,CITY,City Council,Dallas City Council - District 11,2025-05-03,1.2900000000,Lost General,213.0000000000,6178.0000000000
32706107532,Massachusetts,LOCAL,null,Brookline Town Meeting Member Precinct 16,2025-05-06,4.0100000000,Won General,259.0000000000,1825.0000000000
38740570286,Georgia,COUNTY,City Council,City Council ,2025-11-04,1.8700000000,Won General,210.0000000000,345.0000000000
22748976473,District Of Columbia,CITY,City Council,District of Columbia Advisory Neighborhood Commission - District 4B03,2024-11-05,1.1000000000,Lost General,240.0000000000,900.0000000000
23324131377,Minnesota,LOCAL,Town Council,Otter Tail County: Oak Valley Township Supervisor,2024-11-05,1.5300000000,Won General,49.0000000000,86.0000000000
29313891947,Missouri,CITY,Mayor,Diamond City Mayor,2025-04-08,4.9900000000,Lost General,24.0000000000,139.0000000000
41749033776,Iowa,CITY,City Council,Oxford Junction City Council,2025-11-04,2.6100000000,Lost General,null,null
34111637332,Ohio,LOCAL,Town Council,Medina County: York Township Trustee,2025-11-04,1.4900000000,Won General,null,null
22089268889,Florida,LOCAL,Utilities Commissioner,East Niceville Fire District Commission - Group 3,2024-11-05,4.9800000000,Won General,null,null
37771266885,North Carolina,CITY,City Council,Kannapolis City Council,2025-11-04,2.0600000000,Lost General,null,null
30929470783,Texas,LOCAL,School Board,School Board,2025-04-01,5.0000000000,Won General,null,null
23427747500,Minnesota,LOCAL,School Board,Nashwauk-Keewatin School Board,2024-11-05,2.6800000000,Won General,1201.0000000000,4720.0000000000
35672652316,Georgia,CITY,City Council,Cordele City Commission - Ward 3,2025-11-04,0.8500000000,Runoff,162.0000000000,398.0000000000
25202914309,California,Local,Utilities Commissioner,Irrigation Board,2024-11-05,null,Lost General,45.0000000000,121.0000000000
40835607692,Ohio,TOWNSHIP,Town Council,Licking County: Licking Township Trustee,2025-11-04,null,Lost General,null,null
25282222695,Minnesota,CITY,City Council,Biwabik City Council,2024-11-05,1.2700000000,Lost General,128.0000000000,980.0000000000
25000645163,Florida,CITY,City Council,Melbourne City Council - District 3,2024-11-05,1.6200000000,Lost General,13963.0000000000,34182.0000000000
40542420591,Idaho,CITY,Mayor,Glenns Ferry City Mayor,2025-11-04,0.8100000000,Lost General,16.0000000000,54.0000000000
22994624582,California,CITY,City Council,Fairfield City Council - District 4,2024-11-05,1.8300000000,Won General,null,8844.0000000000
22449070441,Minnesota,CITY,Mayor,Hackensack City Mayor,2024-11-05,4.9700000000,Won General,129.0000000000,145.0000000000
30963896684,New York,LOCAL,null,Kent Town Council,2025-11-04,1.9100000000,Lost General,null,null
35746516379,Utah,CITY,null,Sunset City Council,2025-11-04,1.4400000000,Not on Ballot,null,null
38079341825,Montana,Local,Alderman,Belt Town Alderman 3,2025-11-04,2.9800000000,Won General,null,null
37052378929,Alabama,CITY,City Council,Clay City Council - Place 2,2025-08-26,1.4200000000,Won General,621.0000000000,1023.0000000000
39172876123,Ohio,TOWNSHIP,Town Council,Washington County: Decatur Township Trustee,2025-11-04,1.4900000000,Lost General,null,null
41937918554,Idaho,Local,Other,Deary/Bovill Cemetery District Commissioner,2025-11-04,1.7100000000,Won General,null,null
21613147952,Utah,LOCAL,School Board,School Board,2024-11-05,null,Won General,1228.0000000000,2357.0000000000
30109438997,Illinois,CITY,Mayor,Berkeley Village President,2025-04-01,1.6100000000,Lost General,222.0000000000,673.0000000000
32888672902,Massachusetts,LOCAL,Other,Town of Lunenburg Board of Health Member - Three Years Term,2025-05-17,4.9900000000,Won General,543.0000000000,766.0000000000
28925024918,Illinois,LOCAL,School Board,Springfield 186 School Board - District 1,2025-04-01,1.8500000000,Won General,1643.0000000000,2638.0000000000
39583032224,Georgia,CITY,City Council,"Dunwoody City Council - Post 1, District 1",2025-11-04,3.2500000000,Won General,null,null
23521357333,Minnesota,CITY,City Council,Twin Valley City Council,2024-11-05,2.1100000000,Lost General,60.0000000000,571.0000000000
29704793893,Massachusetts,CITY,Town Council,Plymouth Town Select Board,2025-05-17,2.3700000000,Won General,3621.0000000000,16250.0000000000
33300102665,Virginia,STATE,null,Virginia House of Delegates - District 33,2025-11-04,0.3000000000,Lost General,null,null
39727939196,Pennsylvania,CITY,null,Jessup Borough Council,2025-11-04,null,Won General,null,null
31648643946,Wisconsin,LOCAL,Town Council,Waupaca County: Helvetia Town Board - Ward 2,2025-04-01,5.0000000000,Won General,null,null
42267994633,New Jersey,CITY,null,Norwood Borough Council,2025-11-04,null,Not on Ballot,null,null
38872500248,Ohio,TOWNSHIP,Town Council,Knox County: Jackson Township Trustee,2025-11-04,1.4900000000,Lost General,null,null
28234872761,Illinois,CITY,Town Council,Milan Village Council,2025-04-01,2.1100000000,Lost General,336.0000000000,2374.0000000000
23472962568,Minnesota,LOCAL,Utilities Commissioner,North Pine Area Hospital District Board - Finlayson,2024-11-05,4.9900000000,Won General,116.0000000000,99.0000000000
42710778911,Pennsylvania,TOWNSHIP,Town Council,Fulton County: Todd Township Supervisor,2025-11-04,0.5500000000,Lost General,null,null
19080728940,North Carolina,STATE,State House,North Carolina House of Representatives - District 99,2024-11-05,0.3700000000,Lost General,3231.0000000000,25885.0000000000
25122441613,Minnesota,Local,School Board,school board,2024-11-05,5.0000000000,Won General,3458.0000000000,11966.0000000000
33243696159,Washington,LOCAL,School Board,Orting District 344 School Board - District 2,2025-11-04,1.1100000000,Not on Ballot,null,null
42263851945,Iowa,LOCAL,School Board,Sumner-Fredericksburg School Board,2025-11-04,2.4000000000,Lost General,null,null
35579191692,Washington,LOCAL,School Board,Sunnyside District 201 School Board - District 2,2025-11-04,1.1700000000,Lost General,null,null
30103073302,Wisconsin,LOCAL,Town Council,Columbia County: Caledonia Town Board - Seat 2,2025-04-01,2.8500000000,Lost General,326.0000000000,675.0000000000
31991698265,Texas,CITY,City Council,Lacy-Lakeview City Mayor,2025-05-03,3.5700000000,Lost General,70.0000000000,392.0000000000
25029034305,Virginia,COUNTY,City Council,Danville City Council,2024-11-05,2.9700000000,Won General,7481.0000000000,40833.0000000000
32724524144,Oregon,LOCAL,Other,Wy'East Rural Fire Protection District Board,2025-05-20,5.0000000000,Won General,null,null
22603873566,Oregon,CITY,City Council,Corvallis City Council - Ward 7,2024-11-05,1.6100000000,Lost General,445.0000000000,2810.0000000000
42287982469,New Mexico,LOCAL,City Council,Aztec City Commission - District 5,2025-11-04,null,Lost General,null,null
39363013707,New Jersey,LOCAL,School Board,Shamong Township School Board,2025-11-04,2.7800000000,Won General,null,null
28327446072,Oklahoma,LOCAL,School Board,Panama School Board,2025-04-01,3.5800000000,Lost General,140.0000000000,447.0000000000
36624197730,Utah,County,County Supervisor,Summit County Board Of Trustee Lower,2025-11-04,1.0600000000,Won General,null,null
35221653519,Alabama,CITY,null,Snead City Council - Place 4,2025-08-26,1.9300000000,Cannot Determine,null,null
23335597609,Florida,LOCAL,Other,Cheval West Community Development District Board - Seat 4,2024-11-05,1.3900000000,Lost General,529.0000000000,1139.0000000000
35483375966,Utah,CITY,Mayor,Syracuse City Mayor,2025-11-04,0.8200000000,Lost General,1931.0000000000,6325.0000000000
23397295781,Minnesota,CITY,City Council,Pease City Council,2024-11-05,5.0000000000,Won General,107.0000000000,107.0000000000
31132344234,Colorado,CITY,City Council,Durango City Council,2025-04-01,3.0500000000,Lost General,1218.0000000000,11323.0000000000
24999053944,Minnesota,CITY,City Council,Scandia City Council,2024-11-05,2.1100000000,Won General,1244.0000000000,4205.0000000000
37759092375,Massachusetts,CITY,City Council,Boston City Council - At Large,2025-11-04,2.2500000000,Not on Ballot,null,null
36251949112,Utah,CITY,Mayor,Eagle Mountain City Mayor,2025-11-04,0.8100000000,Won General,null,null
37817914528,Pennsylvania,CITY,null,Eddystone Borough Council,2025-11-04,0.5500000000,Won General,null,null
37762003033,North Carolina,CITY,City Council,Rocky Mount City Council - Ward 7,2025-11-04,3.3400000000,Won General,375.0000000000,604.0000000000
35706857054,Utah,CITY,Mayor,Holladay City Mayor,2025-11-04,0.8100000000,Lost General,null,null
35290610200,Washington,Local,School Board,School Board,2025-08-05,2.6700000000,Won General,null,null
22246509831,Missouri,STATE,State House,Missouri House of Representatives - District 76,2024-11-05,0.2100000000,Lost General,1141.0000000000,11986.0000000000
41626603863,Ohio,TOWNSHIP,Town Council,Preble County: Lanier Township Trustee,2025-11-04,3.0700000000,Won General,null,null
23883268692,New Jersey,LOCAL,School Board,Saddle River School Board,2024-11-05,4.9900000000,Won General,1200.0000000000,1761.0000000000
35251492891,Connecticut,CITY,null,Hamden Town Council - District 9,2025-11-04,0.5100000000,Not on Ballot,null,null
49741074605,Oregon,LOCAL,Other,Rainier Cemetery District Board - Position 2,2025-05-20,2.4400000000,Lost General,700.0000000000,1600.0000000000
37325250221,North Carolina,CITY,Town Council,Franklin Town Council,2025-11-04,2.5300000000,Lost General,null,null
31718874383,Michigan,CITY,City Council,Benton Harbor City Council - At Large,2025-11-04,2.6800000000,Won General,null,null
38886427181,Minnesota,CITY,Mayor,Minneapolis City Mayor,2025-11-04,1.6800000000,Lost General,379.0000000000,146942.0000000000
41990698776,New York,LOCAL,School Board,Buffalo School Board - West,2025-11-04,3.2400000000,Lost General,1447.0000000000,4199.0000000000
37250097741,Kansas,LOCAL,School Board,Lyons USD 405 School Board,2025-11-04,1.5300000000,Won General,null,null
37067962174,New Jersey,LOCAL,School Board,Jamesburg Borough School Board,2025-11-04,4.6300000000,Won General,936.0000000000,3136.0000000000
41536568076,Iowa,LOCAL,School Board,Pekin School Board - At Large,2025-11-04,3.8700000000,Lost General,null,null
21858490955,California,LOCAL,Other,Broadmoor Police Protection District Board,2024-11-05,1.9600000000,Won General,null,null
39618374481,Virginia,null,Other,Board of Supervisors,2025-11-04,null,Lost General,null,null
23955619670,Alabama,COUNTY,County Supervisor,Limestone County Commission - District 4,2024-11-05,1.7300000000,Won General,5518.0000000000,9938.0000000000
22141390728,Arizona,CITY,City Council,Page City Council,2024-11-05,2.4300000000,Won General,1122.0000000000,4582.0000000000
39426552165,Kansas,CITY,City Council,Pomona City Council,2025-11-04,1.3000000000,Lost General,50.0000000000,179.0000000000
34447541832,North Carolina,CITY,City Council,Durham City Council - Ward 1,2025-11-04,1.6100000000,Not on Ballot,null,null
34365434188,Ohio,LOCAL,School Board,Westlake City School District Board,2025-11-04,5.0000000000,Won General,3131.0000000000,8235.0000000000
35706404993,Washington,CITY,City Council,Shelton City Council - Position 4,2025-11-04,2.7400000000,Won General,902.0000000000,1777.0000000000
22973262879,California,County,Utilities Commissioner,Linda County Fire Board,2024-11-05,null,Won General,null,null
22674962228,New Jersey,LOCAL,School Board,Berkeley Heights Township School Board,2024-11-05,1.1800000000,Lost General,1699.0000000000,10817.0000000000
20642946987,California,Local,City Council,City council,2024-11-05,null,Won General,1436.0000000000,4600.0000000000
23657612345,Wyoming,LOCAL,School Board,Campbell County 1 School Board,2024-11-05,1.7600000000,Lost General,4691.0000000000,46276.0000000000
30134379276,Minnesota,LOCAL,Town Council,Clay County: Hawley Township Supervisor,2025-03-11,3.8700000000,Won General,null,null
39445308026,Georgia,CITY,City Council,Stockbridge City Council - District 2,2025-11-04,1.6600000000,Lost General,225.0000000000,698.0000000000
38086858395,Ohio,Local,City Council,Akron Ward 1 City Council,2025-11-04,0.6000000000,Lost General,404.0000000000,2906.0000000000
41420282658,Iowa,CITY,City Council,Thornburg City Council,2025-11-04,4.0200000000,Won General,null,null
25175193947,Oklahoma,Local,Mayor,mayor,2024-11-05,null,Won General,1760.0000000000,3097.0000000000
22780498195,Minnesota,LOCAL,School Board,Melrose School Board,2024-11-05,1.7500000000,Won General,2322.0000000000,4595.0000000000
39692966419,Idaho,CITY,City Council,Rexburg City Council,2025-11-04,null,Lost General,null,null
37978013098,North Carolina,CITY,Town Council,Marshville Town Council,2025-11-04,2.5300000000,Lost General,null,null
36630167556,Alabama,CITY,City Council,Leeds City Council - District 1,2025-08-26,1.7200000000,Won General,null,null
29857695847,Missouri,LOCAL,School Board,Joplin School Board,2025-04-08,2.6700000000,Lost General,null,null
31947486379,Texas,CITY,City Council,Dallas City Council - District 12,2025-05-03,0.9400000000,Lost General,1775.0000000000,5845.0000000000
37384357809,North Carolina,CITY,Town Council,Apex Town Council,2025-11-04,3.9600000000,Won General,null,null
20383199665,Texas,LOCAL,School Board,Northwest Independent School Board - District 3,2025-05-03,1.6100000000,Lost General,2235.0000000000,4644.0000000000
32189583240,Oregon,LOCAL,Other,Building Preservation Board,2025-05-20,5.0000000000,Won General,null,null
23621250735,Oregon,CITY,City Council,"Hillsboro City Council - Ward 1, Position B",2024-11-05,1.7600000000,Won General,24973.0000000000,25641.0000000000
38257235472,North Carolina,Local,Other,Town Of Sharpsburg Board Of Commissioners,2025-11-03,null,Won General,null,null
35911488795,Alabama,Local,City Council, City Council,2025-08-26,3.3000000000,Won General,null,null
38130243642,Pennsylvania,CITY,null,Leesport Borough Mayor,2025-11-04,0.3200000000,Won General,null,null
23488671902,Nebraska,CITY,City Council,Madison City Council,2024-11-05,3.3000000000,Lost General,null,null
36740981674,Iowa,CITY,Mayor,Charles City Mayor,2025-11-04,2.1600000000,Not on Ballot,null,null
31649310644,Missouri,LOCAL,School Board,School Board,2025-04-08,4.0500000000,Won General,null,null
32130263822,Texas,CITY,City Council,San Angelo City Council - District 6,2025-05-03,4.9900000000,Won General,null,null
35990719812,Kansas,CITY,City Council,Sylvia City Council,2025-11-04,2.8400000000,Lost General,null,null
36482368669,Massachusetts,CITY,Mayor,Boston City Mayor,2025-11-04,1.5500000000,Lost General,null,null
31818080081,Texas,CITY,City Council,Tomball City Council,2025-05-03,5.0000000000,Won General,null,null
38748815794,North Carolina,CITY,Town Council,Broadway Town Council,2025-11-04,3.9600000000,Lost General,null,null
25232252442,Minnesota,LOCAL,School Board,Mahnomen School Board,2024-11-05,0.8400000000,Lost General,425.0000000000,3442.0000000000
41662869249,Kansas,CITY,City Council,Phillipsburg City Council - Ward 3,2025-11-04,1.0500000000,Lost General,null,null
22620569967,North Carolina,LOCAL,School Board,Cumberland County School Board - District 6,2024-11-05,2.3400000000,Won General,12284.0000000000,22257.0000000000
35659007628,Kansas,CITY,City Council,Lorraine City Council,2025-11-04,1.3000000000,Won General,null,null
37652187967,Massachusetts,CITY,City Council,Boston City Council - At Large,2025-11-04,2.0200000000,Lost General,null,null
33615338840,Pennsylvania,LOCAL,null,Monroe County: Smithfield Township Collector,2025-11-04,0.4100000000,Won General,null,null
31407015075,Wisconsin,LOCAL,School Board,Arcadia School Board,2025-04-01,3.8100000000,Lost General,870.0000000000,4378.0000000000
23583633003,Minnesota,LOCAL,Town Council,Marshall County: Viking Township Board - Seat A,2024-11-05,2.3900000000,Lost General,41.0000000000,90.0000000000
35740915599,Ohio,CITY,City Council,Bedford Heights City Council - At Large,2025-11-04,1.2200000000,Won General,null,null
41990698776,New York,LOCAL,School Board,Buffalo School Board - West,2025-11-04,3.2400000000,Lost General,1447.0000000000,4199.0000000000
37984375311,Ohio,TOWNSHIP,Town Council,Madison County: Stokes Township Trustee,2025-11-04,1.4900000000,Lost General,null,null
42719339880,Kansas,CITY,City Council,Manhattan City Commission,2025-11-04,1.3000000000,Lost General,2101.0000000000,20855.0000000000
23848958286,Maine,LOCAL,School Board,Augusta School Board - At Large,2024-11-05,2.9500000000,Lost General,null,null
28220094282,Wisconsin,LOCAL,Clerk/Treasurer,Douglas County: Lakeside Town Clerk,2025-04-01,4.9900000000,Won General,263.0000000000,267.0000000000
30624614728,Massachusetts,CITY,null,Boston City Council - At Large,2025-11-04,2.2500000000,Not on Ballot,null,null
37045001786,Texas,CITY,City Council,Bandera City Council,2025-11-04,2.5600000000,Lost General,null,null
36251638805,Washington,LOCAL,Other,Four Lakes Water District 10 Board - Position 1,2025-11-04,2.7900000000,Won General,null,null
22823849820,California,CITY,City Council,Hesperia City Council - District 5,2024-11-05,1.2800000000,Won General,2476.0000000000,4739.0000000000
38846647567,Washington,LOCAL,Other,Lake Chelan Sewer District Board - Seat 1,2025-11-04,2.5300000000,Won General,null,null
