hubspot_id,state,office_level,office_type,candidate_office,election_date,is_uncontested,viability_score,general_election_result,general_votes_received,total_general_votes_cast
31466963080,Illinois,LOCAL,Town Council,Winnebago County: Roscoe Township Supervisor,2025-04-01,Contested,3.5300000000,Lost General,1252.0000000000,2838.0000000000
34636612444,Ohio,CITY,Town Council,Glenwillow Village Council - Ward 2,2025-11-04,UnContested,2.5900000000,Won General,10.0000000000,30.0000000000
28850197047,Illinois,LOCAL,School Board,Channahon 17 School Board,2025-04-01,Contested,3.2400000000,Won General,625.0000000000,3712.0000000000
30467584161,Wisconsin,LOCAL,School Board,Albany School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
31912058632,Oregon,LOCAL,City Council,Tooley Water District Board - Position 1,2025-05-20,UnContested,5.0000000000,Won General,null,null
29564390160,Florida,CITY,Mayor,Deerfield Beach City Mayor,2025-03-11,Contested,1.3800000000,Lost General,122.0000000000,5465.0000000000
27985765198,Illinois,LOCAL,School Board,Prairie Hills 144 School Board,2025-04-01,Contested,3.0000000000,Won General,928.0000000000,5847.0000000000
31043430284,Illinois,CITY,Town Council,Algonquin Village Board,2025-04-01,Contested,5.0000000000,Won General,652.0000000000,2004.0000000000
32359290719,Texas,CITY,City Council,Ingram City Council - At Large,2025-05-03,UnContested,2.5600000000,Won General,null,null
31164079961,Illinois,LOCAL,School Board,Homewood-Flossmoor Community 233 School Board,2025-04-01,Contested,2.8700000000,Lost General,2972.0000000000,19914.0000000000
28154273075,Illinois,LOCAL,School Board,South Beloit Community 320 School Board,2025-04-01,Contested,1.9300000000,Lost General,282.0000000000,1987.0000000000
31898114964,Texas,CITY,City Council,Lefors Town Council,2025-05-03,UnContested,5.0000000000,Won General,null,null
29370651405,Wisconsin,LOCAL,Clerk/Treasurer,Brown County: Glenmore Town Treasurer,2025-04-01,Contested,3.6000000000,Lost General,224.0000000000,524.0000000000
37409908778,Virginia,COUNTY,County Supervisor,King George County Board - James Monroe,2025-11-04,Contested,1.5900000000,Won General,1596.0000000000,2955.0000000000
28362341934,Illinois,LOCAL,School Board,Marengo-Union 165 School Board,2025-04-01,Contested,3.5800000000,Won General,543.0000000000,2122.0000000000
28177658685,Illinois,LOCAL,School Board,Valley View 365U School Board,2025-04-01,Contested,3.8700000000,Won General,4008.0000000000,19658.0000000000
29567019361,Missouri,CITY,City Council,Maryland Heights City Council - Ward 1,2025-04-08,UnContested,5.0000000000,Won General,null,null
30770105951,Oklahoma,LOCAL,School Board,Hodgen Elementary School Board,2025-04-01,UnContested,5.0000000000,Not on Ballot,null,null
29915495328,Alaska,LOCAL,Other,Glen Alps Service Area Board - Seat C,2025-04-01,UnContested,4.9900000000,Won General,null,null
30684743729,Illinois,LOCAL,School Board,Rock Falls Township 301 School Board,2025-04-01,UnContested,4.3200000000,Won General,null,null
28843703657,South Carolina,CITY,City Council,Clinton City Council - Ward 1,2025-11-04,Contested,2.7300000000,Lost General,null,null
37321281123,Michigan,CITY,Clerk/Treasurer,Kalamazoo City Commission,2025-11-04,UnContested,4.9900000000,Won General,null,null
41222173471,New Jersey,LOCAL,School Board,Hillsborough Township School Board,2025-11-04,Contested,2.7800000000,Lost General,5580.0000000000,35381.0000000000
31172125765,Illinois,CITY,Town Council,Waterman Village Council,2025-04-01,Contested,2.8300000000,Won General,188.0000000000,834.0000000000
31082886146,Wisconsin,LOCAL,Clerk/Treasurer,Dodge County: Portland Town Treasurer,2025-04-01,UnContested,5.0000000000,Won General,null,null
31367486483,Wisconsin,LOCAL,Town Council,Waupaca County: Royalton Town Board - Ward 1,2025-04-01,Contested,1.8700000000,Won General,281.0000000000,556.0000000000
31036965127,Illinois,LOCAL,Town Council,Lake County: Antioch Township Council,2025-04-01,UnContested,5.0000000000,Won General,null,null
28177228972,Illinois,LOCAL,School Board,Bremen Community 228 School Board,2025-04-01,Contested,1.9300000000,Not on Ballot,null,null
35014951949,Georgia,CITY,City Council,Stone Mountain City Council - Post 6,2025-11-04,UnContested,3.2500000000,Not on Ballot,null,null
35449105992,Georgia,LOCAL,School Board,Calhoun City School Board - Post 1,2025-11-04,UnContested,3.4900000000,Won General,null,null
27996356790,Illinois,CITY,Mayor,Carlinville City Mayor,2025-04-01,Contested,1.3800000000,Won General,542.0000000000,946.0000000000
28131365475,Illinois,CITY,City Council,Geneva City Council - Ward 3,2025-04-01,Contested,1.9100000000,Won General,498.0000000000,881.0000000000
34353035032,Iowa,LOCAL,School Board,North Fayette Valley School Board - District 1,2025-11-04,UnContested,2.4000000000,Won General,null,null
31838478863,Texas,CITY,City Council,Edna City Council - District 1,2025-05-03,UnContested,5.0000000000,Won General,null,null
34551453816,Pennsylvania,LOCAL,Other,Huntingdon County: Barree Township Tax Collector,2025-11-04,UnContested,1.1500000000,Won General,null,null
35157893781,Pennsylvania,CITY,City Council,Gratz Borough Council,2025-11-04,UnContested,1.6000000000,Won General,null,null
34510698088,Ohio,CITY,Town Council,Hebron Village Council,2025-11-04,UnContested,3.0700000000,Not on Ballot,null,null
32295608709,Texas,CITY,Mayor,Como Town Mayor,2025-05-03,UnContested,5.0000000000,Won General,null,null
30770105896,Oregon,CITY,School Board,Bandon City Mayor,2024-11-05,Contested,3.5800000000,Won General,1097.0000000000,1180.0000000000
28302178822,Oklahoma,LOCAL,School Board,Keota School Board,2025-04-01,UnContested,5.0000000000,Cannot Determine,null,null
28966324784,Illinois,CITY,City Council,Evanston City Council - Ward 3,2025-04-01,Contested,1.9100000000,Lost General,717.0000000000,2335.0000000000
28650660015,Illinois,CITY,Town Council,Roselle Village Board,2025-04-01,Contested,4.3800000000,Won General,1784.0000000000,6452.0000000000
29354128431,Illinois,CITY,City Council,Staunton City Council - Ward 1,2025-04-01,UnContested,5.0000000000,Won General,null,null
27985802577,Illinois,LOCAL,School Board,LaGrange 102 School Board,2025-04-01,Contested,2.8700000000,Won General,2980.0000000000,11026.0000000000
28311099451,Oklahoma,LOCAL,School Board,Shattuck School Board,2025-04-01,Contested,1.5800000000,Lost General,178.0000000000,464.0000000000
31415212040,Illinois,LOCAL,Other,Waynesville Library District Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
29988152475,Illinois,LOCAL,School Board,Rich Township 227 School Board,2025-04-01,Contested,1.2600000000,Lost General,1296.0000000000,25841.0000000000
35413906544,Ohio,TOWNSHIP,Town Council,Auglaize County: Union Township Trustee,2025-11-04,UnContested,3.0700000000,Won General,null,351.0000000000
30941939285,Illinois,LOCAL,Town Council,DeKalb County: Squaw Grove Township Supervisor,2025-04-01,UnContested,4.9900000000,Won General,null,null
35629789778,Ohio,TOWNSHIP,Town Council,Champaign County: Union Township Trustee,2025-11-04,UnContested,3.0700000000,Not on Ballot,null,null
28851891727,Illinois,LOCAL,School Board,Huntley Community Consolidated 158 School Board,2025-04-01,Contested,1.2600000000,Lost General,1078.0000000000,16815.0000000000
32677961758,New York,LOCAL,School Board,Stamford School Board,2025-05-20,UnContested,3.6600000000,Won General,null,null
36059144010,Iowa,LOCAL,School Board,Bettendorf School Board,2025-11-04,Contested,4.1800000000,Lost General,1607.0000000000,11467.0000000000
33221537919,Oregon,LOCAL,Other,Elgin Cemetery Maintenance District Board,2025-05-20,UnContested,4.9900000000,Won General,null,null
