hubspot_id,state,office_level,office_type,candidate_office,election_date,is_uncontested,viability_score,general_election_result,general_votes_received,total_general_votes_cast
31036937361,Illinois,LOCAL,School Board,Flossmoor 161 School Board,2025-04-01,Contested,3.5200000000,Won General,2517.0000000000,15281.0000000000
29391364277,Illinois,CITY,City Council,Rockford City Council - Ward 10,2025-04-01,UnContested,5.0000000000,Won General,null,null
29359170095,Illinois,CITY,City Council,Auburn City Council - Ward 2,2025-04-01,UnContested,2.6700000000,Won General,null,null
30770105969,Illinois,CITY,Mayor,North Chicago City Mayor,2025-04-01,Contested,4.9900000000,Lost General,204.0000000000,985.0000000000
34895878918,Ohio,CITY,Town Council,New Knoxville Village Council,2025-11-04,UnContested,3.0700000000,Won General,null,null
28745667955,Illinois,LOCAL,School Board,Evanston/Skokie 65 School Board,2025-04-01,Contested,1.5300000000,Lost General,1959.0000000000,64390.0000000000
31441033863,Wisconsin,CITY,City Council,Waupaca City Council - District 1,2025-04-01,UnContested,5.0000000000,Won General,null,null
31009993488,Illinois,LOCAL,Town Council,McLean County: Yates Township Board,2025-04-01,UnContested,4.9900000000,Won General,null,null
28116201645,Illinois,LOCAL,School Board,Park Ridge-Niles 64 School Board,2025-04-01,Contested,3.8700000000,Lost General,3938.0000000000,25758.0000000000
29360729652,Wisconsin,LOCAL,Clerk/Treasurer,Oconto County: Breed Town Clerk,2025-04-01,UnContested,4.9900000000,Won General,null,null
37449348444,North Carolina,CITY,School Board,Rocky Mount City Council - Ward 3,2025-11-04,Contested,1.8100000000,Lost General,null,null
28378249815,Illinois,LOCAL,School Board,Community 128 School Board,2025-04-01,Contested,4.6600000000,Won General,5662.0000000000,26185.0000000000
29969633897,Wisconsin,LOCAL,Clerk/Treasurer,Dodge County: Elba Town Clerk,2025-04-01,UnContested,5.0000000000,Won General,null,null
29521678098,Illinois,LOCAL,School Board,Sandridge 172 School Board,2025-04-01,Contested,3.8700000000,Lost General,null,null
28952253101,Illinois,LOCAL,Town Council,St. Clair County: Shiloh Valley Township Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
30950095425,Illinois,CITY,Mayor,Burnham Village President,2025-04-01,Contested,1.6100000000,Lost General,377.0000000000,794.0000000000
34364265529,South Carolina,CITY,City Council,Myrtle Beach City Council,2025-11-04,UnContested,3.7500000000,Not on Ballot,null,null
29722261279,Wisconsin,LOCAL,School Board,Lake Country School Board,2025-04-01,Contested,1.8500000000,Lost General,624.0000000000,2784.0000000000
33803232337,Ohio,LOCAL,Town Council,Van Wert County: Hoaglin Township Trustee,2025-11-04,UnContested,3.0600000000,Won General,null,null
31342359658,Illinois,LOCAL,Other,Dixon Park District Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
28767731897,Illinois,LOCAL,Utilities Commissioner,LaSalle County: Freedom Township Highway Commissioner,2025-04-01,Contested,3.2200000000,Lost General,61.0000000000,175.0000000000
31374026034,Illinois,CITY,Town Council,Cordova Village Council,2025-04-01,Contested,2.5500000000,Lost General,53.0000000000,354.0000000000
28932060460,Illinois,LOCAL,School Board,Lockport Township 205 School Board,2025-04-01,UnContested,1.5200000000,Won General,null,null
28320625666,Illinois,LOCAL,Utilities Commissioner,Kane County: Hampshire Township Highway Commission,2025-04-01,UnContested,5.0000000000,Won General,null,null
29725755780,Wisconsin,LOCAL,School Board,Germantown School Board - Seat 4,2025-04-01,Contested,2.7100000000,Won General,6624.0000000000,11890.0000000000
31042609790,Illinois,LOCAL,School Board,board of education,2025-04-01,UnContested,4.3200000000,Won General,null,null
33221537919,Oregon,LOCAL,Other,Elgin Cemetery Maintenance District Board,2025-05-20,UnContested,4.9900000000,Won General,null,null
35135477868,Ohio,TOWNSHIP,Town Council,Athens County: Lodi Township Trustee,2025-11-04,UnContested,3.0700000000,Won General,null,null
28576201892,Illinois,LOCAL,Utilities Commissioner,LaSalle County: Adams Township Highway Commissioner,2025-04-01,UnContested,4.9900000000,Won General,108.0000000000,108.0000000000
28744994977,Illinois,CITY,Town Council,Round Lake Village Board,2025-04-01,Contested,3.9600000000,Won General,672.0000000000,2903.0000000000
28135673260,Illinois,LOCAL,School Board,Tonica 79 School Board,2025-04-01,UnContested,5.0000000000,Won General,331.0000000000,1344.0000000000
29357585511,Illinois,CITY,Town Council,Chatham Village Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
28705633659,Oklahoma,LOCAL,School Board,Allen School Board,2025-04-01,Contested,3.5800000000,Lost General,84.0000000000,170.0000000000
31518512560,Wisconsin,CITY,City Council,Manitowoc City Council - District 10,2025-04-01,UnContested,5.0000000000,Won General,null,null
28850477151,Illinois,CITY,Mayor,Ransom Village President,2025-04-01,Contested,2.9000000000,Lost General,23.0000000000,95.0000000000
32115564947,Texas,CITY,City Council,"Rockdale City Council - East Ward, Place 2",2025-05-03,UnContested,5.0000000000,Won General,null,null
31402374180,Wisconsin,LOCAL,School Board,New London School Board,2025-04-01,Contested,2.6100000000,Won General,2755.0000000000,7671.0000000000
29481641634,Wisconsin,LOCAL,School Board,Platteville School Board,2025-04-01,Contested,3.1600000000,Won General,2088.0000000000,11958.0000000000
31042609819,Illinois,LOCAL,Utilities Commissioner,North Aurora Village Library Board,2025-04-01,Contested,1.5800000000,Lost General,4569.0000000000,25488.0000000000
23252825402,Minnesota,LOCAL,School Board,Barnesville School Board,2024-11-05,Contested,2.6800000000,Won General,null,null
34131294768,Ohio,LOCAL,School Board,Plain Local School Board,2025-11-04,UnContested,3.4600000000,Won General,null,null
29297393985,Illinois,CITY,Clerk/Treasurer,Kane County: Batavia Township Assessor,2025-04-01,UnContested,4.9900000000,Won General,null,null
29368953953,Wisconsin,LOCAL,Town Council,Rock County: La Prairie Town Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
29859144867,Wisconsin,LOCAL,School Board,West Allis-West Milwaukee School Board,2025-04-01,UnContested,4.2800000000,Won General,null,null
30774977822,Illinois,LOCAL,School Board,Evanston/Skokie 65 School Board,2025-04-01,Contested,1.5300000000,Lost General,6090.0000000000,64390.0000000000
30729000837,Illinois,LOCAL,Other,West Chicago Public Library District Board,2025-04-01,Contested,3.6300000000,Lost General,980.0000000000,6817.0000000000
30823848631,Illinois,Local,City Council,City council,2025-04-01,Contested,3.6900000000,Won General,385.0000000000,524.0000000000
36942834834,North Carolina,CITY,Town Council,Waxhaw Town Council,2025-11-04,Contested,2.7100000000,Lost General,null,null
28765117353,Illinois,LOCAL,School Board,Coal City School Board 1,2025-04-01,Contested,1.9300000000,Lost General,375.0000000000,2975.0000000000
30548738367,Illinois,LOCAL,Town Council,Bond County: Burgess Township Council,2025-04-01,UnContested,4.9900000000,Won General,null,null
32359282082,Texas,CITY,City Council,Stanton City Council - At Large,2025-05-03,UnContested,5.0000000000,Won General,null,null
31284007826,Wisconsin,LOCAL,Town Council,La Crosse County: Onalaska Town Board - Seat 1,2025-04-01,UnContested,5.0000000000,Won General,null,null
22644199479,Texas,CITY,City Council,City Council,2024-11-05,Contested,0.9000000000,Lost General,1568.0000000000,17866.0000000000
28249533512,Illinois,CITY,Town Council,Mundelein Village Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
35199178907,Alabama,CITY,Mayor,Cherokee City Mayor,2025-08-26,UnContested,2.1600000000,Lost General,32.0000000000,194.0000000000
31508582800,Wisconsin,LOCAL,City Council,Wood County: Remington Town Chair,2025-04-01,UnContested,5.0000000000,Won General,null,null
35300846449,Michigan,CITY,Mayor,Kalamazoo City Mayor,2025-11-04,UnContested,1.9500000000,Not on Ballot,null,null
29672843063,Illinois,LOCAL,Town Council,Madison County: Chouteau Township Supervisor,2025-04-01,UnContested,5.0000000000,Won General,null,null
31952442398,Texas,LOCAL,School Board,Wharton Independent School Board - Position 3,2025-05-03,UnContested,3.7600000000,Lost General,341.0000000000,833.0000000000
30685627492,Illinois,CITY,City Council,Rock Falls City Council - Ward 3,2025-04-01,Contested,3.0500000000,Won General,99.0000000000,196.0000000000
28278444130,Illinois,LOCAL,Town Council,Montgomery County: Raymond Township Supervisor,2025-04-01,UnContested,5.0000000000,Won General,null,null
27985074486,Tennessee,CITY,City Council,Chattanooga City Council - District 9,2025-03-04,Contested,1.3100000000,Lost General,528.0000000000,2500.0000000000
30307159601,Wisconsin,CITY,City Council,Watertown City Council - District 3,2025-04-01,UnContested,5.0000000000,Won General,null,null
33754586254,Ohio,LOCAL,Town Council,Guernsey County: Center Township Trustee,2025-11-04,UnContested,3.0600000000,Won General,null,null
29552306764,Illinois,LOCAL,Utilities Commissioner,Glenside Public Library District Board,2025-04-01,Contested,2.4900000000,Lost General,629.0000000000,7003.0000000000
31173209641,Illinois,LOCAL,Clerk/Treasurer,Macoupin County: Mount Olive Township Clerk,2025-04-01,UnContested,4.9900000000,Won General,null,null
34378542906,Iowa,LOCAL,School Board,MOC-Floyd Valley Community School Board - District 5,2025-11-04,UnContested,3.8700000000,Won General,null,null
30092169651,Illinois,LOCAL,Utilities Commissioner,Rockford Park District Board,2025-04-01,Contested,4.3500000000,Won General,2003.0000000000,5361.0000000000
30686257476,Illinois,LOCAL,School Board,Central A&M 21 School Board,2025-04-01,Contested,4.3200000000,Won General,509.0000000000,2270.0000000000
28327446072,Oklahoma,LOCAL,School Board,Panama School Board,2025-04-01,Contested,3.5800000000,Lost General,140.0000000000,447.0000000000
29314201433,Vermont,LOCAL,Other,Huntington Town Library Board,2025-03-04,Contested,3.8900000000,Won General,null,null
32389169826,Texas,CITY,City Council,Seven Points City Council,2025-05-03,Contested,2.5600000000,Not on Ballot,null,null
28683366221,South Carolina,LOCAL,School Board,Sumter County School Board - Area 1,2026-11-03,Contested,1.5600000000,Runoff,71.0000000000,366.0000000000
30079577519,Wisconsin,CITY,Town Council,Oregon Village Board,2025-04-01,UnContested,3.9000000000,Won General,null,null
31375318662,Wisconsin,LOCAL,Clerk/Treasurer,Columbia County: Dekorra Town Treasurer,2025-04-01,UnContested,5.0000000000,Won General,null,null
31410024583,Wisconsin,LOCAL,Sheriff,Fond du Lac County: Calumet Town Constable,2025-04-01,UnContested,5.0000000000,Won General,null,null
30824152173,Illinois,Local,Town Council,Township Board,2025-04-01,Contested,3.6600000000,Won General,2563.0000000000,7390.0000000000
23450529944,Virginia,LOCAL,School Board,Smyth County School Board - Royal Oak,2025-11-04,Contested,2.1700000000,Not on Ballot,null,null
29359154853,Wisconsin,LOCAL,Town Council,Brown County: Wrightstown Town Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
31445360653,Wisconsin,LOCAL,Town Council,Fond du Lac County: Oakfield Town Board - Seat 1,2025-04-01,UnContested,5.0000000000,Won General,null,null
22164562452,Virginia,COUNTY,City Council,Norfolk City Council - Superward 7,2024-11-05,Contested,2.2600000000,Lost General,244.0000000000,374.0000000000
28378102093,Illinois,LOCAL,School Board,Community 117 School Board,2025-04-01,Contested,3.9900000000,Won General,2695.0000000000,15940.0000000000
34116432718,Kansas,LOCAL,School Board,Peabody-Burns USD 398 School Board,2025-11-04,UnContested,3.1100000000,Won General,null,null
29931131695,Illinois,LOCAL,School Board,Alton 11 School Board,2025-04-01,Contested,1.5200000000,Won General,382.0000000000,2536.0000000000
35414996059,Pennsylvania,CITY,City Council,Railroad Borough Council,2025-11-04,UnContested,1.6000000000,Won General,null,null
22223248739,Kentucky,CITY,City Council,Jeffersontown City Council,2026-11-03,Contested,3.0000000000,Won General,4353.0000000000,62651.0000000000
30745638755,Illinois,CITY,Mayor,Mayor,2025-04-01,Contested,3.6000000000,Won General,2838.0000000000,5352.0000000000
33759682560,Ohio,CITY,Town Council,Paulding Village Council,2025-11-04,UnContested,3.0700000000,Won General,null,null
28737752393,Illinois,CITY,Clerk/Treasurer,Peru City Clerk,2025-04-01,Contested,2.6300000000,Lost General,1297.0000000000,2845.0000000000
29672843104,Illinois,CITY,City Council,Collinsville City Council,2025-04-01,Contested,1.8100000000,Lost General,1297.0000000000,5203.0000000000
27856916591,Illinois,CITY,Mayor,Round Lake Village President,2025-04-01,Contested,1.6100000000,Won General,926.0000000000,1158.0000000000
36059144010,Iowa,LOCAL,School Board,Bettendorf School Board,2025-11-04,Contested,4.1800000000,Lost General,1607.0000000000,11467.0000000000
30473641232,Wisconsin,CITY,Town Council,Richfield Village President,2025-04-01,Contested,1.5300000000,Lost General,1802.0000000000,5961.0000000000
31442329952,Florida,CITY,City Council,Lake Alfred City Commission - Seat 3,2025-04-01,Contested,1.0800000000,Lost General,216.0000000000,1447.0000000000
29812078344,Wisconsin,LOCAL,Sheriff,Marathon County: McMillan Town Constable,2025-04-01,UnContested,5.0000000000,Won General,null,null
30082306674,Wisconsin,CITY,City Council,West Bend City Council - District 2,2025-04-01,Contested,2.5800000000,Won General,657.0000000000,1283.0000000000
29353223287,Wisconsin,CITY,City Council,Beloit City Council,2025-04-01,Contested,3.7100000000,Won General,3534.0000000000,17120.0000000000
29809146701,Washington,CITY,City Council,Ruston City Council - Position 4,2025-11-04,UnContested,2.3900000000,Won General,null,null
30281975190,Wisconsin,CITY,Town Council,Bristol Village Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
35490956345,Ohio,TOWNSHIP,Town Council,Morgan County: Windsor Township Trustee,2025-11-04,UnContested,3.0700000000,Won General,254.0000000000,644.0000000000
30750534977,Wisconsin,LOCAL,School Board,Manitowoc School Board,2025-04-01,Contested,2.7900000000,Lost General,4585.0000000000,35429.0000000000
31000697964,Wisconsin,CITY,Mayor,McFarland Village President,2025-04-01,Contested,3.5300000000,Lost General,1474.0000000000,4269.0000000000
29358632765,Illinois,LOCAL,Utilities Commissioner,Zion Park District Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
28707150920,Oklahoma,LOCAL,School Board,Gracemont School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
31164079961,Illinois,LOCAL,School Board,Homewood-Flossmoor Community 233 School Board,2025-04-01,Contested,2.8700000000,Lost General,2972.0000000000,19914.0000000000
28222907575,Oklahoma,CITY,City Council,Norman City Council - Ward 7,2025-04-01,Contested,0.9200000000,Runoff,800.0000000000,null
27989457327,Illinois,LOCAL,School Board,Steeleville 138 School Board,2025-04-01,Contested,4.3200000000,Won General,118.0000000000,537.0000000000
29722783338,Wisconsin,Local,Town Council,Trustee,2025-04-01,UnContested,5.0000000000,Won General,null,null
31036644771,Illinois,LOCAL,Other,Whiteside County: Erie Township Highway Commissioner,2025-04-01,UnContested,4.9900000000,Won General,null,null
28682091375,Illinois,CITY,City Council,Pekin City Council,2025-04-01,Contested,2.3000000000,Lost General,908.0000000000,8512.0000000000
29799144596,Wisconsin,CITY,Mayor,Harrison Village Board,2025-04-01,Contested,5.0000000000,Lost General,2226.0000000000,5174.0000000000
30746800943,Illinois,LOCAL,Other,Park Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
31288551976,Illinois,CITY,Town Council,Sublette Village Council,2025-04-01,UnContested,5.0000000000,Won General,null,null
34201580207,Georgia,CITY,City Council,Statesboro City Council - District 4,2025-11-04,UnContested,3.2500000000,Won General,null,null
31023866494,Illinois,LOCAL,Town Council,Kane County: Blackberry Township Council,2025-04-01,UnContested,5.0000000000,Won General,null,null
29511085747,Illinois,LOCAL,Utilities Commissioner,Fountaindale Public Library District Board,2025-04-01,Contested,5.0000000000,Won General,null,null
35394856871,Virginia,LOCAL,School Board,Charlotte County School Board - Keysville,2025-11-04,UnContested,3.7100000000,Won General,null,null
29283629139,Illinois,LOCAL,Utilities Commissioner,Glenside Fire Protection District Board,2025-04-01,Contested,2.8600000000,Lost General,822.0000000000,2302.0000000000
29388372902,Wisconsin,LOCAL,School Board,Monona Grove School Board,2025-04-01,Contested,3.4500000000,Lost General,3047.0000000000,14688.0000000000
28275546006,Oklahoma,Local,Other,tech center board,2025-04-01,UnContested,4.9900000000,Won General,null,null
31317008543,Wisconsin,LOCAL,Town Council,Wood County: Remington Town Board,2025-04-01,Contested,3.8800000000,Won General,46.0000000000,167.0000000000
33160199687,Oregon,LOCAL,School Board,West Linn-Wilsonville 3J School Board - Seat 5,2025-05-20,UnContested,5.0000000000,Won General,null,null
31018282005,Illinois,Local,Other,Trustee,2025-04-01,UnContested,5.0000000000,Won General,null,null
28404811355,Illinois,CITY,Town Council,Gurnee Village Board,2025-04-01,Contested,4.3800000000,Won General,2444.0000000000,8732.0000000000
27994892304,Oklahoma,LOCAL,School Board,Okmulgee School Board,2025-04-01,Contested,1.5800000000,Lost General,353.0000000000,904.0000000000
28247380616,Illinois,LOCAL,School Board,Township 211 School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
31257369956,Illinois,LOCAL,Town Council,Champaign County: Champaign Township Board,2025-04-01,Contested,2.9000000000,Lost General,1253.0000000000,11817.0000000000
35121874212,Ohio,LOCAL,School Board,Akron City School Board,2025-11-04,Contested,2.8800000000,Lost General,5859.0000000000,66403.0000000000
35055218336,Pennsylvania,LOCAL,School Board,Austin Area School Board - Region 3 (Portage and Wharton Townships),2025-11-04,UnContested,1.4200000000,Won General,null,null
30308842777,Wisconsin,CITY,Clerk/Treasurer,Town Chair,2025-04-01,UnContested,5.0000000000,Won General,null,null
30886187821,Wisconsin,CITY,Town Council,Oregon Village Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
29909295707,Wisconsin,CITY,City Council,La Crosse City Council - District 10,2025-04-01,Contested,1.6600000000,Won General,785.0000000000,1435.0000000000
28236947519,Illinois,LOCAL,School Board,Lake Bluff 65 School Board,2025-04-01,Contested,3.5800000000,Won General,537.0000000000,2962.0000000000
28371469583,Illinois,LOCAL,School Board,Cary 26 School Board,2025-04-01,Contested,1.9300000000,Won General,1581.0000000000,9140.0000000000
31370981930,Wisconsin,LOCAL,City Council,Washington County: Farmington Town Chair,2025-04-01,Contested,3.6000000000,Won General,1198.0000000000,1684.0000000000
30817709342,Illinois,CITY,City Council,Braidwood City Commission - Accounts and Finances,2025-04-01,Contested,1.7400000000,Won General,900.0000000000,1246.0000000000
31026922931,Illinois,LOCAL,Town Council,Madison County: Nameoki Township Board,2025-04-01,Contested,2.2100000000,Lost General,241.0000000000,2953.0000000000
28129277235,Oklahoma,LOCAL,School Board,Oklahoma City School Board - District 2,2025-04-01,Contested,1.0000000000,Lost General,1933.0000000000,11531.0000000000
29307377410,Illinois,Local,Utilities Commissioner,Helen M. Plum Memorial Public Library District,2025-04-01,Contested,2.1700000000,Lost General,1755.0000000000,27173.0000000000
31381441721,Wisconsin,LOCAL,Town Council,Dane County: York Town Board - Seat 2,2025-04-01,UnContested,5.0000000000,Won General,null,null
29371418995,Wisconsin,CITY,Mayor,Cochrane Village President,2025-04-01,Contested,3.3800000000,Won General,3871.0000000000,6884.0000000000
30370097757,Illinois,LOCAL,School Board,Dunlap 323 School Board,2025-04-01,Contested,3.8700000000,Won General,2864.0000000000,10777.0000000000
29762450088,Illinois,CITY,City Council,St. Charles City Council - Ward 3,2025-04-01,Contested,1.1100000000,Won General,539.0000000000,1405.0000000000
29289668921,Illinois,LOCAL,School Board,Heartland 540 Community College Board,2025-04-01,Contested,2.6900000000,Won General,18836.0000000000,67343.0000000000
28843703657,South Carolina,CITY,City Council,Clinton City Council - Ward 1,2025-11-04,Contested,2.7300000000,Lost General,null,null
28153651068,Florida,CITY,Town Council,Jupiter Town Council - District 2,2025-03-11,Contested,0.9900000000,Lost General,1453.0000000000,7288.0000000000
29308984929,Illinois,CITY,Town Council,Woodstock Village Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
29142075139,Illinois,LOCAL,School Board,Kenilworth 38 School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
29350304099,South Carolina,CITY,City Council,Laurens City Council - District 4,2025-03-04,Contested,1.4500000000,Won General,58.0000000000,73.0000000000
28005070103,Illinois,CITY,Town Council,Bolingbrook Village Council,2025-04-01,UnContested,5.0000000000,Won General,null,null
31974863234,Virginia,COUNTY,County Supervisor,Rockbridge County Board - Kerr's Creek,2025-11-04,Contested,1.2200000000,Lost General,625.0000000000,1787.0000000000
34359770952,Ohio,LOCAL,Town Council,Logan County: Jefferson Township Trustee,2025-11-04,UnContested,3.0600000000,Won General,null,null
28147040012,Illinois,CITY,City Council,Bloomington City Council - Ward 1,2025-04-01,Contested,2.6700000000,Won General,1393.0000000000,2402.0000000000
32051876699,New York,LOCAL,School Board,Auburn School Board,2025-05-20,UnContested,2.9500000000,Won General,901.0000000000,6529.0000000000
31079311106,Wisconsin,CITY,Mayor,Greenfield City Mayor,2025-04-01,Contested,3.5300000000,Won General,9071.0000000000,11893.0000000000
31432266149,Illinois,LOCAL,Other,Elmwood Park Village Library Board,2025-04-01,Contested,1.5800000000,Lost General,860.0000000000,6955.0000000000
29357514261,Wisconsin,STATE,Judge,"Wisconsin Appeals Court Judge - District 3, Seat 1",2025-04-01,UnContested,5.0000000000,Won General,null,null
29088612356,Illinois,CITY,Town Council,Waltham Township Board,2025-04-01,Contested,3.6900000000,Lost General,69.0000000000,517.0000000000
35146804250,Washington,CITY,Mayor,Friday Harbor Town Mayor,2025-11-04,Contested,0.9300000000,Won General,null,null
30318867587,Wisconsin,Local,School Board,school board,2025-04-01,UnContested,5.0000000000,Won General,null,null
29643597389,Oklahoma,LOCAL,School Board,Chickasha School Board,2025-04-01,UnContested,3.5800000000,Won General,null,null
30770105915,Wisconsin,LOCAL,School Board,Milwaukee Public School Board - District 4,2025-02-18,UnContested,5.0000000000,Won General,19941.0000000000,20279.0000000000
30662924976,Illinois,LOCAL,Other,Cerro Gordo Fire Protection District Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
28961565486,Illinois,LOCAL,Town Council,Champaign County: Tolono Township Supervisor,2025-04-01,UnContested,5.0000000000,Won General,null,null
31368288347,Illinois,CITY,Town Council,Wadsworth Village Council,2025-04-01,Contested,3.6900000000,Won General,390.0000000000,1647.0000000000
33788759877,Texas,CITY,Mayor,Double Horn City Mayor,2025-11-04,UnContested,3.1700000000,Won General,null,null
29631383554,Illinois,LOCAL,School Board,North Shore 112 School Board,2025-04-01,Contested,1.2600000000,Lost General,1227.0000000000,18831.0000000000
41026655288,Washington,LOCAL,Other,Peninsula Port District Board - District 1,2025-11-04,Contested,2.5300000000,Lost General,375.0000000000,1305.0000000000
31252678503,Illinois,CITY,City Council,Galesburg City Council - Ward 4,2025-04-01,Contested,3.7200000000,Won General,165.0000000000,271.0000000000
28804430486,Oklahoma,LOCAL,School Board,Ponca City School Board - Office 5,2025-04-01,Contested,2.5000000000,Won General,470.0000000000,901.0000000000
30353266986,Wisconsin,CITY,Town Council,Bellevue Village Board,2025-04-01,UnContested,2.7400000000,Won General,null,null
29707978323,Wisconsin,CITY,Mayor,Nashotah Village President,2025-04-01,Contested,3.5300000000,Lost General,260.0000000000,630.0000000000
28842355893,Illinois,LOCAL,Utilities Commissioner,Robert W. Rowe Public Library District Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
29561220263,Illinois,LOCAL,Utilities Commissioner,LaSalle County: Richland Township Highway Commissioner,2025-04-01,UnContested,5.0000000000,Won General,null,null
28169435926,Illinois,LOCAL,School Board,Harvey 152 School Board,2025-04-01,Contested,3.5200000000,Won General,423.0000000000,2671.0000000000
28316618541,Oklahoma,CITY,City Council,Altus City Council - Ward 4,2025-04-01,UnContested,4.9900000000,Won General,null,null
31262321059,Illinois,LOCAL,School Board,Belleville 118 School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
28746631316,Illinois,CITY,Mayor,Grayslake Village Mayor,2025-04-01,Contested,1.6100000000,Lost General,274.0000000000,2966.0000000000
34365436193,Ohio,CITY,Town Council,Kalida Village Council,2025-11-04,UnContested,3.0700000000,Won General,null,null
28297681837,Illinois,LOCAL,Clerk/Treasurer,LaSalle County: Earl Township Assessor,2025-04-01,UnContested,5.0000000000,Won General,null,null
30667526459,Illinois,LOCAL,School Board,LaGrange Highlands 106 School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
31271985706,Oklahoma,CITY,City Council,Spencer City Council - At Large,2025-04-01,Contested,1.6300000000,Lost General,4.0000000000,16.0000000000
31314021942,Wisconsin,CITY,Town Council,Plover Village Board - Ward 3,2025-04-01,UnContested,5.0000000000,Won General,null,null
30344767337,Illinois,LOCAL,School Board,Mount Prospect 57 School Board,2025-04-01,Contested,1.9300000000,Lost General,1203.0000000000,11582.0000000000
31472677447,Illinois,CITY,Town Council,Flossmoor Village Council,2025-04-01,Contested,1.3700000000,Won General,1383.0000000000,8189.0000000000
29394664822,Wisconsin,CITY,City Council,Milton City Council,2025-04-01,Contested,0.9500000000,Won General,1211.0000000000,4373.0000000000
29805906977,Illinois,LOCAL,School Board,Aptakisic-Tripp 102 School Board,2025-04-01,Contested,4.3200000000,Won General,872.0000000000,4160.0000000000
34102492254,Ohio,LOCAL,Town Council,Richland County: Weller Township Trustee,2025-11-04,UnContested,3.0600000000,Won General,252.0000000000,911.0000000000
34110562154,Kansas,LOCAL,School Board,"Mission Valley USD 330 School Board - District 1, Position 4",2025-11-04,UnContested,2.6300000000,Won General,null,null
28247998211,Illinois,CITY,City Council,Geneva City Council - Ward 4,2025-04-01,UnContested,5.0000000000,Won General,null,null
33657842057,Ohio,LOCAL,Town Council,Williams County: Jefferson Township Trustee,2025-11-04,UnContested,3.0600000000,Won General,null,null
31290444373,Missouri,LOCAL,School Board,Kansas City School Board - At Large,2025-04-08,Contested,1.6700000000,Lost General,2819.0000000000,20048.0000000000
22451311964,Kentucky,LOCAL,School Board,Anderson County Soil and Water Conservation District Board,2026-11-03,Contested,2.8300000000,Lost General,826.0000000000,2098.0000000000
31961483952,Texas,LOCAL,School Board,Bonham Independent School Board - Place 3,2025-05-03,UnContested,5.0000000000,Won General,null,null
28717520284,Illinois,LOCAL,School Board,Hillside 93 School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
29303148802,Illinois,CITY,Mayor,Island Lake Village Mayor,2025-04-01,Contested,2.9000000000,Lost General,292.0000000000,1387.0000000000
28847484178,Illinois,CITY,City Council,Peru City Council - Ward 4,2025-04-01,UnContested,5.0000000000,Won General,null,null
27986682248,Illinois,CITY,Mayor,Barrington Village President,2025-04-01,UnContested,5.0000000000,Won General,null,null
23399967779,Minnesota,CITY,City Council,West Concord City Council,2026-11-03,Contested,2.4100000000,Won General,217.0000000000,603.0000000000
29670336655,Illinois,CITY,Town Council,Glendale Heights Village Board - District 2,2025-04-01,Contested,0.9800000000,Lost General,184.0000000000,638.0000000000
29292410734,Oklahoma,LOCAL,School Board,Stillwater School Board - Ward 5,2025-04-01,Contested,3.5800000000,Won General,4238.0000000000,5658.0000000000
33695397248,Washington,LOCAL,School Board,Colville District 115 School Board - District 5,2025-11-04,UnContested,2.6700000000,Won General,null,null
31378095754,Wisconsin,LOCAL,Town Council,Portage County: Hull Town Board,2025-04-01,Contested,4.3300000000,Won General,1268.0000000000,3156.0000000000
23017354836,New Jersey,LOCAL,Mayor,Camden County: Gloucester Township Mayor,2025-11-04,Contested,1.3700000000,Not on Ballot,null,null
29262834856,Oklahoma,LOCAL,School Board,Hominy School Board,2025-04-01,Contested,2.5000000000,Won General,31.0000000000,51.0000000000
28955461049,Oklahoma,LOCAL,School Board,Copan School Board,2025-04-01,Contested,3.5800000000,Won General,50.0000000000,90.0000000000
32377992737,Texas,CITY,Town Council,Poth Town Council,2025-05-03,UnContested,5.0000000000,Won General,null,null
31195332481,Illinois,LOCAL,Other,Carroll Township Fire Protection District Board,2025-04-01,UnContested,4.9900000000,Won General,null,null
35483128234,Texas,LOCAL,School Board,Alief Independent School Board - Position 4,2025-11-04,UnContested,3.6500000000,Won General,null,null
23652309274,New Jersey,LOCAL,School Board,West Windsor-Plainsboro Regional School Board - Plainsboro District,2025-11-04,Contested,2.5800000000,Lost General,1626.0000000000,4880.0000000000
